time_index	left_time_boundary	right_time_boundary	lambda
0	0	5.43483e-06	3546.18
1	5.43483e-06	1.17922e-05	3546.18
2	1.17922e-05	1.92288e-05	16193.9
3	1.92288e-05	2.79277e-05	16836.7
4	2.79277e-05	3.81033e-05	11250.6
5	3.81033e-05	5.00061e-05	6951.42
6	5.00061e-05	6.39295e-05	4225.39
7	6.39295e-05	8.02164e-05	2689.95
8	8.02164e-05	9.92679e-05	1901.91
9	9.92679e-05	0.000121553	1532.22
10	0.000121553	0.000147622	1393.59
11	0.000147622	0.000178116	1401.52
12	0.000178116	0.000213786	1532.91
13	0.000213786	0.000255511	1769.78
14	0.000255511	0.000304318	2050.71
15	0.000304318	0.000361411	2303.61
16	0.000361411	0.000428195	2501.94
17	0.000428195	0.000506316	2645.17
18	0.000506316	0.000597698	2725.19
19	0.000597698	0.000704593	2739.06
20	0.000704593	0.000829632	2683.75
21	0.000829632	0.000975897	2532.21
22	0.000975897	0.00114699	2253.39
23	0.00114699	0.00134713	1875.89
24	0.00134713	0.00158124	1495.41
25	0.00158124	0.00185509	1221.36
26	0.00185509	0.00217542	1115.84
27	0.00217542	0.00255013	1207.03
28	0.00255013	0.00298845	1207.03
29	0.00298845	0.00350118	2007.04
30	0.00350118	0.00410094	2007.04
31	0.00410094	inf	2007.04
