time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.80846e-06	6315.28
1	2.80846e-06	6.23856e-06	6315.28
2	6.23856e-06	1.04279e-05	3359.33
3	1.04279e-05	1.55446e-05	2273.29
4	1.55446e-05	2.17938e-05	1952.99
5	2.17938e-05	2.94263e-05	1835.67
6	2.94263e-05	3.87483e-05	1576.1
7	3.87483e-05	5.01336e-05	1409.15
8	5.01336e-05	6.40391e-05	1269.88
9	6.40391e-05	8.10226e-05	1242.06
10	8.10226e-05	0.000101765	1240.16
11	0.000101765	0.000127099	1293.57
12	0.000127099	0.000158041	1352.77
13	0.000158041	0.000195832	1490.3
14	0.000195832	0.000241988	1724.12
15	0.000241988	0.00029836	2037.6
16	0.00029836	0.00036721	2321.92
17	0.00036721	0.0004513	2525.46
18	0.0004513	0.000554004	2645.21
19	0.000554004	0.00067944	2737.98
20	0.00067944	0.000832642	2673.3
21	0.000832642	0.00101976	2492.33
22	0.00101976	0.00124829	2125.98
23	0.00124829	0.0015274	1635.51
24	0.0015274	0.0018683	1247.22
25	0.0018683	0.00228465	1137.26
26	0.00228465	0.00279317	1210.81
27	0.00279317	0.00341424	2453.85
28	0.00341424	0.00417279	2453.85
29	0.00417279	0.00509924	39.9689
30	0.00509924	0.00623076	39.9689
31	0.00623076	inf	39.9689
