time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.51136e-06	6253.35
1	2.51136e-06	5.5786e-06	6253.35
2	5.5786e-06	9.32478e-06	1711.85
3	9.32478e-06	1.39002e-05	1687.91
4	1.39002e-05	1.94883e-05	2686.66
5	1.94883e-05	2.63134e-05	4237.22
6	2.63134e-05	3.46492e-05	4885.27
7	3.46492e-05	4.48301e-05	4502.56
8	4.48301e-05	5.72646e-05	3344.16
9	5.72646e-05	7.24514e-05	2270.2
10	7.24514e-05	9.09998e-05	1717.94
11	9.09998e-05	0.000113654	1491.58
12	0.000113654	0.000141322	1420.14
13	0.000141322	0.000175115	1461.71
14	0.000175115	0.000216388	1607.76
15	0.000216388	0.000266797	1821.74
16	0.000266797	0.000328364	2116.49
17	0.000328364	0.000403558	2427.82
18	0.000403558	0.000495397	2609.31
19	0.000495397	0.000607564	2677.97
20	0.000607564	0.000744559	2646.39
21	0.000744559	0.000911878	2595.61
22	0.000911878	0.00111623	2348.09
23	0.00111623	0.00136582	1873.18
24	0.00136582	0.00167066	1442.59
25	0.00167066	0.00204297	1153.95
26	0.00204297	0.00249769	1144.12
27	0.00249769	0.00305306	1422.51
28	0.00305306	0.00373136	1422.51
29	0.00373136	0.00455981	1108.14
30	0.00455981	0.00557163	1108.14
31	0.00557163	inf	1108.14
