time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.62192e-06	6440.39
1	2.62192e-06	5.8242e-06	6440.39
2	5.8242e-06	9.7353e-06	1972.14
3	9.7353e-06	1.45121e-05	1709.22
4	1.45121e-05	2.03463e-05	2453.84
5	2.03463e-05	2.74718e-05	3622.41
6	2.74718e-05	3.61746e-05	4106.98
7	3.61746e-05	4.68038e-05	3463.93
8	4.68038e-05	5.97857e-05	2358.17
9	5.97857e-05	7.56411e-05	1749.01
10	7.56411e-05	9.50061e-05	1447.92
11	9.50061e-05	0.000118658	1339.89
12	0.000118658	0.000147544	1344.58
13	0.000147544	0.000182825	1433.94
14	0.000182825	0.000225915	1614.68
15	0.000225915	0.000278543	1890.29
16	0.000278543	0.00034282	2206.5
17	0.00034282	0.000421325	2441.98
18	0.000421325	0.000517207	2616.1
19	0.000517207	0.000634312	2676.16
20	0.000634312	0.000777338	2697.06
21	0.000777338	0.000952024	2641.84
22	0.000952024	0.00116538	2309.57
23	0.00116538	0.00142595	1836.97
24	0.00142595	0.00174421	1351.76
25	0.00174421	0.00213291	1111.24
26	0.00213291	0.00260765	1147.09
27	0.00260765	0.00318747	1342.18
28	0.00318747	0.00389563	1342.18
29	0.00389563	0.00476055	1475.1
30	0.00476055	0.00581692	1475.1
31	0.00581692	inf	1475.1
