time_index	left_time_boundary	right_time_boundary	lambda
0	0	7.63653e-06	6487.96
1	7.63653e-06	1.65694e-05	6487.96
2	1.65694e-05	2.70186e-05	2604.49
3	2.70186e-05	3.92415e-05	3359.54
4	3.92415e-05	5.35393e-05	2544.25
5	5.35393e-05	7.02641e-05	1703.61
6	7.02641e-05	8.98279e-05	1482.15
7	8.98279e-05	0.000112713	1406.87
8	0.000112713	0.000139482	1360.54
9	0.000139482	0.000170796	1394.48
10	0.000170796	0.000207425	1529.53
11	0.000207425	0.000250272	1775.03
12	0.000250272	0.000300392	2093.06
13	0.000300392	0.00035902	2396.05
14	0.00035902	0.0004276	2610.63
15	0.0004276	0.000507822	2723.22
16	0.000507822	0.000601661	2760.14
17	0.000601661	0.00071143	2742.49
18	0.00071143	0.000839832	2669.26
19	0.000839832	0.00099003	2510.31
20	0.00099003	0.00116572	2225.94
21	0.00116572	0.00137124	1837.07
22	0.00137124	0.00161165	1453.7
23	0.00161165	0.00189286	1193.44
24	0.00189286	0.00222181	1096.7
25	0.00222181	0.0026066	1140.99
26	0.0026066	0.0030567	1299.2
27	0.0030567	0.00358322	2034.57
28	0.00358322	0.0041991	2034.57
29	0.0041991	0.00491954	197.308
30	0.00491954	0.00576226	197.308
31	0.00576226	inf	197.308
