time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.81814e-06	6246.24
1	2.81814e-06	6.26008e-06	6246.24
2	6.26008e-06	1.04639e-05	3484.91
3	1.04639e-05	1.55982e-05	2428.82
4	1.55982e-05	2.1869e-05	1987.79
5	2.1869e-05	2.95278e-05	1700.86
6	2.95278e-05	3.88819e-05	1476.16
7	3.88819e-05	5.03065e-05	1330.03
8	5.03065e-05	6.426e-05	1270.84
9	6.426e-05	8.1302e-05	1248.3
10	8.1302e-05	0.000102116	1309.65
11	0.000102116	0.000127538	1313.77
12	0.000127538	0.000158586	1340.22
13	0.000158586	0.000196507	1463.3
14	0.000196507	0.000242822	1703.85
15	0.000242822	0.000299389	2033.43
16	0.000299389	0.000368477	2301.86
17	0.000368477	0.000452857	2528.24
18	0.000452857	0.000555914	2686
19	0.000555914	0.000681784	2740.57
20	0.000681784	0.000835514	2636.21
21	0.000835514	0.00102327	2495.11
22	0.00102327	0.00125259	2121.43
23	0.00125259	0.00153267	1628.7
24	0.00153267	0.00187474	1246.69
25	0.00187474	0.00229253	1111.51
26	0.00229253	0.0028028	1210.13
27	0.0028028	0.00342602	1994.3
28	0.00342602	0.00418718	1994.3
29	0.00418718	0.00511683	161.692
30	0.00511683	0.00625225	161.692
31	0.00625225	inf	161.692
