time_index	left_time_boundary	right_time_boundary	lambda
0	0	8.05725e-06	5214.16
1	8.05725e-06	1.74822e-05	5214.16
2	1.74822e-05	2.85071e-05	2171.01
3	2.85071e-05	4.14034e-05	2253.54
4	4.14034e-05	5.64889e-05	1891.2
5	5.64889e-05	7.41351e-05	1473.54
6	7.41351e-05	9.47768e-05	1347.03
7	9.47768e-05	0.000118922	1336.2
8	0.000118922	0.000147167	1340.27
9	0.000147167	0.000180206	1431.47
10	0.000180206	0.000218853	1625.08
11	0.000218853	0.00026406	1883.7
12	0.00026406	0.000316942	2171.03
13	0.000316942	0.0003788	2442.33
14	0.0003788	0.000451158	2646.94
15	0.000451158	0.0005358	2754.2
16	0.0005358	0.000634809	2769.89
17	0.000634809	0.000750625	2719.39
18	0.000750625	0.000886101	2617.13
19	0.000886101	0.00104457	2428.21
20	0.00104457	0.00122995	2096.5
21	0.00122995	0.00144679	1687.07
22	0.00144679	0.00170044	1354.58
23	0.00170044	0.00199714	1171.13
24	0.00199714	0.00234422	1126.2
25	0.00234422	0.0027502	1189.05
26	0.0027502	0.00322511	1303.06
27	0.00322511	0.00378063	1378.01
28	0.00378063	0.00443044	1378.01
29	0.00443044	0.00519057	1225.39
30	0.00519057	0.00607973	1225.39
31	0.00607973	inf	1225.39
