time_index	left_time_boundary	right_time_boundary	lambda
0	0	7.74042e-06	5006.45
1	7.74042e-06	1.67948e-05	5006.45
2	1.67948e-05	2.73861e-05	3568.88
3	2.73861e-05	3.97753e-05	3838.05
4	3.97753e-05	5.42676e-05	2742.21
5	5.42676e-05	7.12199e-05	1872.12
6	7.12199e-05	9.10499e-05	1471.07
7	9.10499e-05	0.000114246	1383.38
8	0.000114246	0.00014138	1379.26
9	0.00014138	0.000173119	1415.8
10	0.000173119	0.000210247	1558.06
11	0.000210247	0.000253677	1813.59
12	0.000253677	0.000304479	2117.26
13	0.000304479	0.000363904	2394.68
14	0.000363904	0.000433417	2596.44
15	0.000433417	0.00051473	2706.73
16	0.00051473	0.000609846	2745.17
17	0.000609846	0.000721108	2730.77
18	0.000721108	0.000851256	2654.59
19	0.000851256	0.0010035	2487.12
20	0.0010035	0.00118158	2200.35
21	0.00118158	0.0013899	1812
22	0.0013899	0.00163357	1430.12
23	0.00163357	0.00191861	1182.5
24	0.00191861	0.00225203	1105.16
25	0.00225203	0.00264206	1156.98
26	0.00264206	0.00309829	1273.47
27	0.00309829	0.00363196	1404.85
28	0.00363196	0.00425623	1404.85
29	0.00425623	0.00498646	1983.54
30	0.00498646	0.00584065	1983.54
31	0.00584065	inf	1983.54
