time_index	left_time_boundary	right_time_boundary	lambda
0	0	7.15628e-06	10192.1
1	7.15628e-06	1.55273e-05	10192.1
2	1.55273e-05	2.53194e-05	1975.6
3	2.53194e-05	3.67736e-05	2073.28
4	3.67736e-05	5.01723e-05	1880.82
5	5.01723e-05	6.58453e-05	1578.43
6	6.58453e-05	8.41788e-05	1516.19
7	8.41788e-05	0.000105624	1455
8	0.000105624	0.00013071	1406.15
9	0.00013071	0.000160055	1437
10	0.000160055	0.00019438	1574.42
11	0.00019438	0.000234533	1810.47
12	0.000234533	0.000281501	2088.75
13	0.000281501	0.000336442	2347.47
14	0.000336442	0.000400709	2552.02
15	0.000400709	0.000475886	2700.18
16	0.000475886	0.000563824	2791.07
17	0.000563824	0.000666689	2821.46
18	0.000666689	0.000787016	2790.1
19	0.000787016	0.000927768	2659.07
20	0.000927768	0.00109241	2378.14
21	0.00109241	0.00128501	1962.59
22	0.00128501	0.00151029	1520.02
23	0.00151029	0.00177382	1182.44
24	0.00177382	0.00208208	1014.15
25	0.00208208	0.00244267	1011.94
26	0.00244267	0.00286447	1187.17
27	0.00286447	0.00335787	3505.62
28	0.00335787	0.00393503	3505.62
29	0.00393503	0.00461015	2.37204
30	0.00461015	0.00539988	2.37204
31	0.00539988	inf	2.37204
