time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.56128e-06	6253.94
1	2.56128e-06	5.68949e-06	6253.94
2	5.68949e-06	9.51014e-06	1885.19
3	9.51014e-06	1.41765e-05	1868.56
4	1.41765e-05	1.98757e-05	2637.51
5	1.98757e-05	2.68365e-05	3938.11
6	2.68365e-05	3.5338e-05	4566.51
7	3.5338e-05	4.57213e-05	3915.72
8	4.57213e-05	5.84029e-05	2799.32
9	5.84029e-05	7.38916e-05	1959.97
10	7.38916e-05	9.28087e-05	1566.62
11	9.28087e-05	0.000115913	1405.7
12	0.000115913	0.000144132	1362.03
13	0.000144132	0.000178596	1442.43
14	0.000178596	0.00022069	1614.24
15	0.00022069	0.000272101	1881.22
16	0.000272101	0.000334891	2168.79
17	0.000334891	0.00041158	2463.24
18	0.00041158	0.000505245	2626.61
19	0.000505245	0.000619641	2708.61
20	0.000619641	0.00075936	2724.86
21	0.00075936	0.000930004	2579.4
22	0.000930004	0.00113842	2307.88
23	0.00113842	0.00139297	1888.91
24	0.00139297	0.00170387	1396.46
25	0.00170387	0.00208358	1144.36
26	0.00208358	0.00254733	1154.42
27	0.00254733	0.00311375	1365.44
28	0.00311375	0.00380553	1365.44
29	0.00380553	0.00465045	1115.44
30	0.00465045	0.00568238	1115.44
31	0.00568238	inf	1115.44
