time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.23703e-06	5125.14
1	2.23703e-06	4.96922e-06	5125.14
2	4.96922e-06	8.30618e-06	1476.84
3	8.30618e-06	1.23818e-05	2752.73
4	1.23818e-05	1.73595e-05	5148.2
5	1.73595e-05	2.3439e-05	8002.63
6	2.3439e-05	3.08643e-05	9424.93
7	3.08643e-05	3.99331e-05	7960.29
8	3.99331e-05	5.10092e-05	5330.53
9	5.10092e-05	6.45371e-05	3266.66
10	6.45371e-05	8.10594e-05	2115.75
11	8.10594e-05	0.000101239	1596.41
12	0.000101239	0.000125885	1394.14
13	0.000125885	0.000155987	1369.99
14	0.000155987	0.000192751	1470.49
15	0.000192751	0.000237653	1668.91
16	0.000237653	0.000292495	1951.06
17	0.000292495	0.000359475	2234.31
18	0.000359475	0.000441282	2482.62
19	0.000441282	0.000541196	2636.92
20	0.000541196	0.000663227	2686.53
21	0.000663227	0.000812268	2637.32
22	0.000812268	0.0009943	2481.52
23	0.0009943	0.00121662	2157.29
24	0.00121662	0.00148816	1690.6
25	0.00148816	0.0018198	1297.57
26	0.0018198	0.00222485	1127.5
27	0.00222485	0.00271955	1275.15
28	0.00271955	0.00332376	1275.15
29	0.00332376	0.00406171	1339.33
30	0.00406171	0.004963	1339.33
31	0.004963	inf	1339.33
