time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.69262e-06	6698.85
1	2.69262e-06	5.98125e-06	6698.85
2	5.98125e-06	9.99781e-06	2235.6
3	9.99781e-06	1.49034e-05	1729.73
4	1.49034e-05	2.08949e-05	2134.85
5	2.08949e-05	2.82126e-05	2943.02
6	2.82126e-05	3.71501e-05	3214.32
7	3.71501e-05	4.80658e-05	2732.4
8	4.80658e-05	6.13978e-05	2071.67
9	6.13978e-05	7.76807e-05	1602.06
10	7.76807e-05	9.75679e-05	1399.2
11	9.75679e-05	0.000121857	1350.17
12	0.000121857	0.000151523	1357.96
13	0.000151523	0.000187755	1437.12
14	0.000187755	0.000232007	1624.98
15	0.000232007	0.000286054	1906.93
16	0.000286054	0.000352064	2219.97
17	0.000352064	0.000432686	2493.01
18	0.000432686	0.000531153	2668.58
19	0.000531153	0.000651416	2723.17
20	0.000651416	0.000798299	2665.99
21	0.000798299	0.000977694	2547.87
22	0.000977694	0.0011968	2257.45
23	0.0011968	0.0014644	1752
24	0.0014644	0.00179124	1315.67
25	0.00179124	0.00219042	1101.26
26	0.00219042	0.00267796	1155.49
27	0.00267796	0.00327342	1357.52
28	0.00327342	0.00400068	1357.52
29	0.00400068	0.00488892	1327.56
30	0.00488892	0.00597377	1327.56
31	0.00597377	inf	1327.56
