time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.54345e-06	6163.12
1	2.54345e-06	5.6499e-06	6163.12
2	5.6499e-06	9.44395e-06	1797.88
3	9.44395e-06	1.40778e-05	1712.36
4	1.40778e-05	1.97374e-05	2567.88
5	1.97374e-05	2.66497e-05	4017.13
6	2.66497e-05	3.5092e-05	4812.43
7	3.5092e-05	4.54031e-05	4012.16
8	4.54031e-05	5.79964e-05	2840.74
9	5.79964e-05	7.33773e-05	2004.55
10	7.33773e-05	9.21628e-05	1635.78
11	9.21628e-05	0.000115106	1453.66
12	0.000115106	0.000143129	1368.18
13	0.000143129	0.000177353	1420.46
14	0.000177353	0.000219154	1608.29
15	0.000219154	0.000270207	1863.61
16	0.000270207	0.00033256	2162.56
17	0.00033256	0.000408716	2437.47
18	0.000408716	0.000501728	2636.1
19	0.000501728	0.000615329	2727.58
20	0.000615329	0.000754075	2707.28
21	0.000754075	0.000923532	2588.66
22	0.000923532	0.0011305	2354.18
23	0.0011305	0.00138328	1844.5
24	0.00138328	0.00169201	1390.67
25	0.00169201	0.00206907	1184.89
26	0.00206907	0.00252961	1176.07
27	0.00252961	0.00309208	1367.12
28	0.00309208	0.00377905	1367.12
29	0.00377905	0.00461808	1279.87
30	0.00461808	0.00564283	1279.87
31	0.00564283	inf	1279.87
