time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.85085e-06	6411.14
1	2.85085e-06	6.33274e-06	6411.14
2	6.33274e-06	1.05853e-05	3669.05
3	1.05853e-05	1.57792e-05	2226.04
4	1.57792e-05	2.21228e-05	1720.09
5	2.21228e-05	2.98705e-05	1559.08
6	2.98705e-05	3.93332e-05	1454.82
7	3.93332e-05	5.08904e-05	1391.66
8	5.08904e-05	6.50058e-05	1282.88
9	6.50058e-05	8.22457e-05	1225.45
10	8.22457e-05	0.000103302	1214.95
11	0.000103302	0.000129018	1233.87
12	0.000129018	0.000160427	1308.75
13	0.000160427	0.000198788	1448.2
14	0.000198788	0.000245641	1732.03
15	0.000245641	0.000302864	2025.54
16	0.000302864	0.000372753	2287.28
17	0.000372753	0.000458113	2523.84
18	0.000458113	0.000562366	2678.38
19	0.000562366	0.000689697	2708.74
20	0.000689697	0.000845211	2634.77
21	0.000845211	0.00103515	2439.48
22	0.00103515	0.00126713	2102.4
23	0.00126713	0.00155046	1615.9
24	0.00155046	0.0018965	1237.6
25	0.0018965	0.00231914	1089.6
26	0.00231914	0.00283533	1183.24
27	0.00283533	0.00346578	2203.56
28	0.00346578	0.00423578	2203.56
29	0.00423578	0.00517622	73.8726
30	0.00517622	0.00632482	73.8726
31	0.00632482	inf	73.8726
