time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.63187e-06	6558.59
1	2.63187e-06	5.8463e-06	6558.59
2	5.8463e-06	9.77225e-06	1996.86
3	9.77225e-06	1.45672e-05	1638.14
4	1.45672e-05	2.04235e-05	2364.23
5	2.04235e-05	2.75761e-05	3592.8
6	2.75761e-05	3.63119e-05	4029.22
7	3.63119e-05	4.69814e-05	3413.57
8	4.69814e-05	6.00126e-05	2424.68
9	6.00126e-05	7.59281e-05	1770.9
10	7.59281e-05	9.53666e-05	1468.65
11	9.53666e-05	0.000119108	1347.68
12	0.000119108	0.000148104	1328.85
13	0.000148104	0.000183519	1410.43
14	0.000183519	0.000226772	1603.6
15	0.000226772	0.0002796	1887.69
16	0.0002796	0.000344121	2194.81
17	0.000344121	0.000422924	2458.62
18	0.000422924	0.00051917	2636.43
19	0.00051917	0.000636719	2709.18
20	0.000636719	0.000780288	2695.16
21	0.000780288	0.000955636	2584.9
22	0.000955636	0.0011698	2279.23
23	0.0011698	0.00143136	1785.1
24	0.00143136	0.00175083	1333.45
25	0.00175083	0.002141	1111.13
26	0.002141	0.00261754	1133.62
27	0.00261754	0.00319956	1436.29
28	0.00319956	0.00391042	1436.29
29	0.00391042	0.00477862	987.104
30	0.00477862	0.00583899	987.104
31	0.00583899	inf	987.104
