time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.56226e-06	6115.15
1	2.56226e-06	5.69168e-06	6115.15
2	5.69168e-06	9.5138e-06	2058.74
3	9.5138e-06	1.41819e-05	1927.43
4	1.41819e-05	1.98834e-05	2668.21
5	1.98834e-05	2.68468e-05	3797.46
6	2.68468e-05	3.53516e-05	4294.2
7	3.53516e-05	4.57389e-05	3784.92
8	4.57389e-05	5.84254e-05	2902.53
9	5.84254e-05	7.39201e-05	2031.82
10	7.39201e-05	9.28445e-05	1565.19
11	9.28445e-05	0.000115958	1378.21
12	0.000115958	0.000144187	1368.78
13	0.000144187	0.000178665	1411.23
14	0.000178665	0.000220775	1605.75
15	0.000220775	0.000272205	1860.84
16	0.000272205	0.00033502	2238.92
17	0.00033502	0.000411739	2467.94
18	0.000411739	0.000505439	2623.73
19	0.000505439	0.00061988	2661.84
20	0.00061988	0.000759652	2753.85
21	0.000759652	0.000930363	2594.36
22	0.000930363	0.00113886	2276.57
23	0.00113886	0.00139351	1825.74
24	0.00139351	0.00170452	1404.97
25	0.00170452	0.00208438	1178.19
26	0.00208438	0.00254832	1172.34
27	0.00254832	0.00311495	1385.62
28	0.00311495	0.003807	1385.62
29	0.003807	0.00465224	1021.45
30	0.00465224	0.00568457	1021.45
31	0.00568457	inf	1021.45
