0.000112851	-14381719.22	0,7.66258e-06,1.66259e-05,2.71107e-05,3.93753e-05,5.37219e-05,7.05037e-05,9.01343e-05,0.000113097,0.000139958,0.000171378,0.000208133,0.000251126,0.000301417,0.000360245,0.000429059,0.000509554,0.000603714,0.000713857,0.000842696,0.000993406,0.0011697,0.00137592,0.00161714,0.00189932,0.00222939,0.00261549,0.00306713,0.00359544,0.00421343,0.00493632,0.00578192,inf	4544.93,4544.93,2881.09,2351.38,2055.21,1910.94,1852.35,1849.55,1886.54,1949.92,2028.9,2113.23,2192.67,2258.94,2305.79,2330.12,2333.13,2318.92,2291.6,2253.31,2204.37,2145.81,2082.26,2022.14,1976.79,1956.69,1959.49,1969.27,1969.27,1429.1,1429.1,1429.1
0.000112851	-14380036.38	0,7.66258e-06,1.66259e-05,2.71107e-05,3.93753e-05,5.37219e-05,7.05037e-05,9.01343e-05,0.000113097,0.000139958,0.000171378,0.000208133,0.000251126,0.000301417,0.000360245,0.000429059,0.000509554,0.000603714,0.000713857,0.000842696,0.000993406,0.0011697,0.00137592,0.00161714,0.00189932,0.00222939,0.00261549,0.00306713,0.00359544,0.00421343,0.00493632,0.00578192,inf	6068.01,6068.01,3202.48,2408,1964.11,1750.12,1660.04,1651.32,1703.39,1798.12,1920.64,2055.77,2186.78,2299.06,2380.32,2423.11,2428.17,2402.23,2352.42,2282.12,2191.53,2083.46,1968.87,1865.39,1793,1766.48,1778.29,1799.03,1799.03,967.429,967.429,967.429
0.000112851	-14379156.17	0,7.66258e-06,1.66259e-05,2.71107e-05,3.93753e-05,5.37219e-05,7.05037e-05,9.01343e-05,0.000113097,0.000139958,0.000171378,0.000208133,0.000251126,0.000301417,0.000360245,0.000429059,0.000509554,0.000603714,0.000713857,0.000842696,0.000993406,0.0011697,0.00137592,0.00161714,0.00189932,0.00222939,0.00261549,0.00306713,0.00359544,0.00421343,0.00493632,0.00578192,inf	6871.47,6871.47,3358.48,2452.82,1925.8,1669.07,1555.22,1536.75,1592.48,1702.43,1850.2,2017.95,2184.53,2330.5,2438.27,2496.01,2503.25,2468.57,2401.28,2305.1,2179.63,2029.92,1874.33,1739.55,1651.6,1625.92,1649.46,1684.34,1684.34,672.612,672.612,672.612
0.000112851	-14378647.35	0,7.66258e-06,1.66259e-05,2.71107e-05,3.93753e-05,5.37219e-05,7.05037e-05,9.01343e-05,0.000113097,0.000139958,0.000171378,0.000208133,0.000251126,0.000301417,0.000360245,0.000429059,0.000509554,0.000603714,0.000713857,0.000842696,0.000993406,0.0011697,0.00137592,0.00161714,0.00189932,0.00222939,0.00261549,0.00306713,0.00359544,0.00421343,0.00493632,0.00578192,inf	7246.38,7246.38,3434.42,2498.55,1919.42,1632.09,1497.76,1467.58,1521.26,1637.89,1800.61,1990.11,2182.05,2353.35,2482.05,2552.2,2562.02,2521.43,2441.26,2324.8,2170.43,1985.69,1796.91,1639.36,1543.04,1522.35,1559.74,1616.81,1616.81,490.002,490.002,490.002
0.000112851	-14378358.68	0,7.66258e-06,1.66259e-05,2.71107e-05,3.93753e-05,5.37219e-05,7.05037e-05,9.01343e-05,0.000113097,0.000139958,0.000171378,0.000208133,0.000251126,0.000301417,0.000360245,0.000429059,0.000509554,0.000603714,0.000713857,0.000842696,0.000993406,0.0011697,0.00137592,0.00161714,0.00189932,0.00222939,0.00261549,0.00306713,0.00359544,0.00421343,0.00493632,0.00578192,inf	7407.77,7407.77,3471.91,2546.47,1931.4,1620.11,1467.38,1424.79,1473.57,1592.17,1763.69,1968.05,2178.48,2369.16,2514.56,2595.14,2607.83,2563.71,2474.64,2342.75,2164.65,1950.29,1734.29,1559.91,1459.8,1446.66,1500.09,1592.46,1592.46,384.455,384.455,384.455
0.000112851	-14378207.21	0,7.66258e-06,1.66259e-05,2.71107e-05,3.93753e-05,5.37219e-05,7.05037e-05,9.01343e-05,0.000113097,0.000139958,0.000171378,0.000208133,0.000251126,0.000301417,0.000360245,0.000429059,0.000509554,0.000603714,0.000713857,0.000842696,0.000993406,0.0011697,0.00137592,0.00161714,0.00189932,0.00222939,0.00261549,0.00306713,0.00359544,0.00421343,0.00493632,0.00578192,inf	7467.11,7467.11,3487.22,2593.2,1952.17,1621.79,1452.69,1397.92,1440.55,1558.52,1735.11,1949.79,2173.95,2379.65,2538.45,2627.73,2643.42,2597.62,2502.9,2359.68,2162.14,1922.5,1683.73,1496.58,1395.38,1391.18,1462.32,1604.46,1604.46,324.319,324.319,324.319
0.000112851	-14378128.03	0,7.66258e-06,1.66259e-05,2.71107e-05,3.93753e-05,5.37219e-05,7.05037e-05,9.01343e-05,0.000113097,0.000139958,0.000171378,0.000208133,0.000251126,0.000301417,0.000360245,0.000429059,0.000509554,0.000603714,0.000713857,0.000842696,0.000993406,0.0011697,0.00137592,0.00161714,0.00189932,0.00222939,0.00261549,0.00306713,0.00359544,0.00421343,0.00493632,0.00578192,inf	7479.82,7479.82,3487.65,2635.81,1975.83,1630.49,1447.13,1380.96,1417.12,1533.07,1712.41,1934.37,2168.84,2386.27,2555.83,2652.33,2670.9,2624.76,2526.97,2375.74,2162.28,1900.75,1642.48,1445.22,1344.38,1349.43,1438.8,1642.87,1642.87,288.644,288.644,288.644
0.000112851	-14378080.60	0,7.66258e-06,1.66259e-05,2.71107e-05,3.93753e-05,5.37219e-05,7.05037e-05,9.01343e-05,0.000113097,0.000139958,0.000171378,0.000208133,0.000251126,0.000301417,0.000360245,0.000429059,0.000509554,0.000603714,0.000713857,0.000842696,0.000993406,0.0011697,0.00137592,0.00161714,0.00189932,0.00222939,0.00261549,0.00306713,0.00359544,0.00421343,0.00493632,0.00578192,inf	7473.43,7473.43,3477.52,2672.87,1999.08,1642.36,1446.91,1370.36,1400.19,1513.44,1694.08,1921.26,2163.57,2390.21,2568.4,2670.77,2691.97,2646.41,2547.51,2390.94,2164.39,1883.63,1608.23,1402.59,1302.71,1316.58,1423.61,1698.24,1698.24,265.939,265.939,265.939
0.000112851	-14378046.57	0,7.66258e-06,1.66259e-05,2.71107e-05,3.93753e-05,5.37219e-05,7.05037e-05,9.01343e-05,0.000113097,0.000139958,0.000171378,0.000208133,0.000251126,0.000301417,0.000360245,0.000429059,0.000509554,0.000603714,0.000713857,0.000842696,0.000993406,0.0011697,0.00137592,0.00161714,0.00189932,0.00222939,0.00261549,0.00306713,0.00359544,0.00421343,0.00493632,0.00578192,inf	7461.33,7461.33,3459.85,2704.06,2020.25,1655.28,1449.73,1363.92,1387.82,1498.1,1679.14,1910.09,2158.44,2392.34,2577.43,2684.5,2707.99,2663.59,2565.06,2405.27,2167.93,1870.05,1579.3,1366.4,1267.59,1289.46,1412.86,1763.48,1763.48,250.193,250.193,250.193
0.000112851	-14378019.30	0,7.66258e-06,1.66259e-05,2.71107e-05,3.93753e-05,5.37219e-05,7.05037e-05,9.01343e-05,0.000113097,0.000139958,0.000171378,0.000208133,0.000251126,0.000301417,0.000360245,0.000429059,0.000509554,0.000603714,0.000713857,0.000842696,0.000993406,0.0011697,0.00137592,0.00161714,0.00189932,0.00222939,0.00261549,0.00306713,0.00359544,0.00421343,0.00493632,0.00578192,inf	7449.93,7449.93,3437.04,2729.81,2038.65,1668.04,1454.23,1360.25,1378.73,1485.99,1666.89,1900.62,2153.66,2393.33,2583.91,2694.65,2720.03,2677.15,2580.1,2418.8,2172.54,1859.23,1554.5,1335.1,1237.24,1266.11,1404.27,1833.87,1833.87,238.296,238.296,238.296
