time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.39926e-06	5258.95
1	2.39926e-06	5.32959e-06	5258.95
2	5.32959e-06	8.90855e-06	1971.28
3	8.90855e-06	1.32797e-05	2806.85
4	1.32797e-05	1.86184e-05	4231.67
5	1.86184e-05	2.51388e-05	5588.95
6	2.51388e-05	3.31026e-05	6152.22
7	3.31026e-05	4.2829e-05	5293.86
8	4.2829e-05	5.47085e-05	3668.25
9	5.47085e-05	6.92174e-05	2454.8
10	6.92174e-05	8.69379e-05	1857.29
11	8.69379e-05	0.000108581	1588.25
12	0.000108581	0.000135014	1478.93
13	0.000135014	0.000167299	1448.3
14	0.000167299	0.00020673	1555.65
15	0.00020673	0.000254888	1784.23
16	0.000254888	0.000313707	2083.56
17	0.000313707	0.000385545	2371.11
18	0.000385545	0.000473284	2587.31
19	0.000473284	0.000580444	2698.47
20	0.000580444	0.000711324	2753.73
21	0.000711324	0.000871175	2619.18
22	0.000871175	0.00106641	2401.44
23	0.00106641	0.00130486	2022.16
24	0.00130486	0.00159608	1520.21
25	0.00159608	0.00195177	1186.92
26	0.00195177	0.0023862	1134.28
27	0.0023862	0.00291678	1546.12
28	0.00291678	0.0035648	1546.12
29	0.0035648	0.00435627	641.738
30	0.00435627	0.00532292	641.738
31	0.00532292	inf	641.738
