time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.54506e-06	6083.47
1	2.54506e-06	5.65347e-06	6083.47
2	5.65347e-06	9.44991e-06	1818.91
3	9.44991e-06	1.40867e-05	1890.72
4	1.40867e-05	1.97498e-05	2867.42
5	1.97498e-05	2.66665e-05	4098.76
6	2.66665e-05	3.51142e-05	4557.15
7	3.51142e-05	4.54317e-05	3941.9
8	4.54317e-05	5.80331e-05	2833.96
9	5.80331e-05	7.34237e-05	2033.43
10	7.34237e-05	9.2221e-05	1647.36
11	9.2221e-05	0.000115179	1455.12
12	0.000115179	0.000143219	1397.34
13	0.000143219	0.000177465	1431.3
14	0.000177465	0.000219292	1584.99
15	0.000219292	0.000270378	1848.85
16	0.000270378	0.00033277	2158.63
17	0.00033277	0.000408974	2446.15
18	0.000408974	0.000502045	2622.78
19	0.000502045	0.000615717	2756.81
20	0.000615717	0.000754551	2713.38
21	0.000754551	0.000924115	2581.11
22	0.000924115	0.00113121	2321.26
23	0.00113121	0.00138415	1839.5
24	0.00138415	0.00169308	1407.86
25	0.00169308	0.00207038	1205.02
26	0.00207038	0.0025312	1176.98
27	0.0025312	0.00309403	1314.37
28	0.00309403	0.00378143	1314.37
29	0.00378143	0.004621	1299.37
30	0.004621	0.0056464	1299.37
31	0.0056464	inf	1299.37
