time_index	left_time_boundary	right_time_boundary	lambda
0	0	5.43479e-06	3531.58
1	5.43479e-06	1.17921e-05	3531.58
2	1.17921e-05	1.92286e-05	16029.8
3	1.92286e-05	2.79275e-05	16941.3
4	2.79275e-05	3.8103e-05	11211.7
5	3.8103e-05	5.00057e-05	6871.33
6	5.00057e-05	6.3929e-05	4197.97
7	6.3929e-05	8.02157e-05	2682.15
8	8.02157e-05	9.92671e-05	1897.99
9	9.92671e-05	0.000121552	1531.18
10	0.000121552	0.000147621	1395.9
11	0.000147621	0.000178114	1405
12	0.000178114	0.000213784	1533.86
13	0.000213784	0.000255508	1765.81
14	0.000255508	0.000304316	2044.08
15	0.000304316	0.000361408	2299.16
16	0.000361408	0.000428192	2502.35
17	0.000428192	0.000506312	2648.25
18	0.000506312	0.000597694	2724.55
19	0.000597694	0.000704587	2733.8
20	0.000704587	0.000829625	2684.19
21	0.000829625	0.000975889	2546.26
22	0.000975889	0.00114698	2273.3
23	0.00114698	0.00134712	1886.09
24	0.00134712	0.00158122	1498.45
25	0.00158122	0.00185507	1232.05
26	0.00185507	0.0021754	1132.68
27	0.0021754	0.00255011	1214.94
28	0.00255011	0.00298843	1214.94
29	0.00298843	0.00350115	1821.39
30	0.00350115	0.0041009	1821.39
31	0.0041009	inf	1821.39
