time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	-0	1.86911e-06	33238.5	131.378	3358.36
1	1.86911e-06	3.78678e-06	32737.7	60.4659	3473.1
2	3.78678e-06	5.75559e-06	11593.7	3.681	8318.2
3	5.75559e-06	7.77835e-06	23026.5	13.4985	1265.46
4	7.77835e-06	9.8581e-06	21727.2	48.2511	1702.95
5	9.8581e-06	1.19981e-05	19719.8	97.337	3529.71
6	1.19981e-05	1.42021e-05	17827.2	191.208	3467.3
7	1.42021e-05	1.64738e-05	15992	362.213	2734.92
8	1.64738e-05	1.88177e-05	15042.2	595.232	2354.74
9	1.88177e-05	2.12384e-05	15228.9	866.99	2591.61
10	2.12384e-05	2.37413e-05	13227.1	1259.4	2671.88
11	2.37413e-05	2.63319e-05	13227.1	1259.4	2671.88
12	2.63319e-05	2.90168e-05	11278.8	1769.27	2377.1
13	2.90168e-05	3.1803e-05	11278.8	1769.27	2377.1
14	3.1803e-05	3.46985e-05	9558.3	1978.11	1852.91
15	3.46985e-05	3.77122e-05	9558.3	1978.11	1852.91
16	3.77122e-05	4.08543e-05	7941.97	1920.68	1652.92
17	4.08543e-05	4.41359e-05	7941.97	1920.68	1652.92
18	4.41359e-05	4.75703e-05	6350.49	1775.13	1726.31
19	4.75703e-05	5.11723e-05	6350.49	1775.13	1726.31
20	5.11723e-05	5.49591e-05	4708.29	1607.59	1691.95
21	5.49591e-05	5.89507e-05	4708.29	1607.59	1691.95
22	5.89507e-05	6.31705e-05	3437.5	1409.83	1431.44
23	6.31705e-05	6.76461e-05	3437.5	1409.83	1431.44
24	6.76461e-05	7.24108e-05	2493.41	1215.46	1131.39
25	7.24108e-05	7.75042e-05	2493.41	1215.46	1131.39
26	7.75042e-05	8.29753e-05	1904.76	1118.86	966.858
27	8.29753e-05	8.88846e-05	1904.76	1118.86	966.858
28	8.88846e-05	9.53083e-05	1514.57	1063.78	896.181
29	9.53083e-05	0.000102345	1514.57	1063.78	896.181
30	0.000102345	0.000110123	1241.81	1010.57	880.492
31	0.000110123	0.000118818	1241.81	1010.57	880.492
32	0.000118818	0.000128677	1117.92	1014.17	998.58
33	0.000128677	0.000140057	1117.92	1014.17	998.58
34	0.000140057	0.000153517	1251.71	1288.47	1421.89
35	0.000153517	0.000169991	1251.71	1288.47	1421.89
36	0.000169991	0.000191229	2215	2424.12	2633.23
37	0.000191229	0.000221163	2215	2424.12	2633.23
38	0.000221163	0.000272335	159.688	137.177	164.009
39	0.000272335	inf	159.688	137.177	164.009
