time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	-0	1.84313e-06	9563.14	35.8127	0.143874
1	1.84313e-06	3.73414e-06	12101.6	204.875	3957.7
2	3.73414e-06	5.67558e-06	3912.55	4.30491	1049.9
3	5.67558e-06	7.67022e-06	6854.18	8.44923	1913.31
4	7.67022e-06	9.72105e-06	9676.8	47.1544	3125.13
5	9.72105e-06	1.18313e-05	12673.7	171.474	3402.76
6	1.18313e-05	1.40046e-05	15319.5	430.202	2478.81
7	1.40046e-05	1.62448e-05	16826.8	776.963	1783.73
8	1.62448e-05	1.85561e-05	18021.2	1193.63	1554.17
9	1.85561e-05	2.09432e-05	19674	1725.14	1729.69
10	2.09432e-05	2.34112e-05	17975.6	2454.28	1893.41
11	2.34112e-05	2.59658e-05	17975.6	2454.28	1893.41
12	2.59658e-05	2.86134e-05	14296	3282.74	2518.96
13	2.86134e-05	3.13609e-05	14296	3282.74	2518.96
14	3.13609e-05	3.42161e-05	11190.2	3596.84	2646.05
15	3.42161e-05	3.7188e-05	11190.2	3596.84	2646.05
16	3.7188e-05	4.02863e-05	8737.82	3258.23	2274.51
17	4.02863e-05	4.35224e-05	8737.82	3258.23	2274.51
18	4.35224e-05	4.6909e-05	6639.72	2640.65	2073.79
19	4.6909e-05	5.04609e-05	6639.72	2640.65	2073.79
20	5.04609e-05	5.41951e-05	4809.4	2026.36	1780.43
21	5.41951e-05	5.81311e-05	4809.4	2026.36	1780.43
22	5.81311e-05	6.22922e-05	3537.25	1580.55	1510.34
23	6.22922e-05	6.67057e-05	3537.25	1580.55	1510.34
24	6.67057e-05	7.14041e-05	2668.13	1286.58	1200.8
25	7.14041e-05	7.64267e-05	2668.13	1286.58	1200.8
26	7.64267e-05	8.18218e-05	2114.96	1145.84	994.77
27	8.18218e-05	8.76489e-05	2114.96	1145.84	994.77
28	8.76489e-05	9.39833e-05	1660.54	1084.98	880.286
29	9.39833e-05	0.000100922	1660.54	1084.98	880.286
30	0.000100922	0.000108592	1305.26	1026.39	844.792
31	0.000108592	0.000117167	1305.26	1026.39	844.792
32	0.000117167	0.000126888	1144.86	1017.98	933.575
33	0.000126888	0.00013811	1144.86	1017.98	933.575
34	0.00013811	0.000151383	1316.15	1235.71	1305.52
35	0.000151383	0.000167628	1316.15	1235.71	1305.52
36	0.000167628	0.000188571	2299.46	2224.44	2424.2
37	0.000188571	0.000218088	2299.46	2224.44	2424.2
38	0.000218088	0.000268549	154.608	148.955	171.647
39	0.000268549	inf	154.608	148.955	171.647
