time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	-0	1.94597e-06	0.000399192	0.0552565	13438
1	1.94597e-06	3.9425e-06	577.288	238.69	24678
2	3.9425e-06	5.99227e-06	1171.2	2.32299	3632.82
3	5.99227e-06	8.09821e-06	2284.97	7.48903	4879.23
4	8.09821e-06	1.02635e-05	4727.63	47.5872	3753.61
5	1.02635e-05	1.24915e-05	8610.63	167.053	5293.21
6	1.24915e-05	1.47861e-05	13093.7	366.217	3363.04
7	1.47861e-05	1.71512e-05	15680.2	592.257	2060.75
8	1.71512e-05	1.95915e-05	16310.6	813.302	1485.37
9	1.95915e-05	2.21118e-05	16720.1	1034.4	1372.93
10	2.21118e-05	2.47175e-05	14000.4	1227.71	1202.65
11	2.47175e-05	2.74147e-05	14000.4	1227.71	1202.65
12	2.74147e-05	3.021e-05	10976.3	1286.15	1434.31
13	3.021e-05	3.31108e-05	10976.3	1286.15	1434.31
14	3.31108e-05	3.61254e-05	8572.36	1210.33	1670.06
15	3.61254e-05	3.9263e-05	8572.36	1210.33	1670.06
16	3.9263e-05	4.25342e-05	6800.08	1145.26	1646.25
17	4.25342e-05	4.59509e-05	6800.08	1145.26	1646.25
18	4.59509e-05	4.95265e-05	5462.9	1132.17	1662.58
19	4.95265e-05	5.32766e-05	5462.9	1132.17	1662.58
20	5.32766e-05	5.72191e-05	4057.25	1099.42	1631.04
21	5.72191e-05	6.13748e-05	4057.25	1099.42	1631.04
22	6.13748e-05	6.57681e-05	2980.17	1052.58	1452.19
23	6.57681e-05	7.04278e-05	2980.17	1052.58	1452.19
24	7.04278e-05	7.53884e-05	2227.76	1017.37	1163.06
25	7.53884e-05	8.06913e-05	2227.76	1017.37	1163.06
26	8.06913e-05	8.63874e-05	1758.34	1011.39	958.153
27	8.63874e-05	9.25396e-05	1758.34	1011.39	958.153
28	9.25396e-05	9.92275e-05	1457.21	1002.29	875.255
29	9.92275e-05	0.000106553	1457.21	1002.29	875.255
30	0.000106553	0.000114651	1259.9	968.603	897.789
31	0.000114651	0.000123704	1259.9	968.603	897.789
32	0.000123704	0.000133968	1182.33	1018.73	1040.3
33	0.000133968	0.000145816	1182.33	1018.73	1040.3
34	0.000145816	0.00015983	1418.66	1356.91	1485.59
35	0.00015983	0.000176981	1418.66	1356.91	1485.59
36	0.000176981	0.000199093	2559.15	2500.83	2898.6
37	0.000199093	0.000230258	2559.15	2500.83	2898.6
38	0.000230258	0.000283534	146.066	126.929	159.346
39	0.000283534	inf	146.066	126.929	159.346
