time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	-0	1.94475e-06	8720.2	56.2316	1738.02
1	1.94475e-06	3.94001e-06	20835.1	247.935	9854.62
2	3.94001e-06	5.98849e-06	817.815	51.0051	318.536
3	5.98849e-06	8.0931e-06	1151.82	77.8064	996.839
4	8.0931e-06	1.0257e-05	3131.33	165.091	2047.68
5	1.0257e-05	1.24836e-05	5934.04	191.977	1150.59
6	1.24836e-05	1.47767e-05	8807.01	291.545	569.803
7	1.47767e-05	1.71404e-05	11132.1	544.019	435.255
8	1.71404e-05	1.95791e-05	12492	959.565	503.519
9	1.95791e-05	2.20978e-05	13197.1	1462.87	725.872
10	2.20978e-05	2.47019e-05	11758.2	1889.77	974.101
11	2.47019e-05	2.73974e-05	11758.2	1889.77	974.101
12	2.73974e-05	3.01909e-05	10229	2157.2	1259.51
13	3.01909e-05	3.30899e-05	10229	2157.2	1259.51
14	3.30899e-05	3.61026e-05	8664.26	2216.32	1387.89
15	3.61026e-05	3.92382e-05	8664.26	2216.32	1387.89
16	3.92382e-05	4.25074e-05	6674.3	2118.44	1398.85
17	4.25074e-05	4.59219e-05	6674.3	2118.44	1398.85
18	4.59219e-05	4.94952e-05	5164.31	1984.6	1439.26
19	4.94952e-05	5.3243e-05	5164.31	1984.6	1439.26
20	5.3243e-05	5.7183e-05	3887.13	1785.4	1398.14
21	5.7183e-05	6.13361e-05	3887.13	1785.4	1398.14
22	6.13361e-05	6.57266e-05	2911.28	1547.12	1262.65
23	6.57266e-05	7.03834e-05	2911.28	1547.12	1262.65
24	7.03834e-05	7.53408e-05	2152.14	1299.47	1068.65
25	7.53408e-05	8.06404e-05	2152.14	1299.47	1068.65
26	8.06404e-05	8.63329e-05	1685.13	1129.65	969.203
27	8.63329e-05	9.24812e-05	1685.13	1129.65	969.203
28	9.24812e-05	9.91648e-05	1391.44	1031.53	950.251
29	9.91648e-05	0.000106486	1391.44	1031.53	950.251
30	0.000106486	0.000114579	1188.53	976.875	944.402
31	0.000114579	0.000123626	1188.53	976.875	944.402
32	0.000123626	0.000133883	1148.73	1023.52	986.789
33	0.000133883	0.000145724	1148.73	1023.52	986.789
34	0.000145724	0.000159729	1398.37	1348.54	1298.72
35	0.000159729	0.000176869	1398.37	1348.54	1298.72
36	0.000176869	0.000198967	2560.36	2557.92	2555.47
37	0.000198967	0.000230112	2560.36	2557.92	2555.47
38	0.000230112	0.000283355	143.665	123.769	139.023
39	0.000283355	inf	143.665	123.769	139.023
