time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	-0	1.86198e-06	5864.54	13.5156	6.06721e-05
1	1.86198e-06	3.77233e-06	12905.6	474.996	2735.22
2	3.77233e-06	5.73364e-06	607.864	90.4557	3398.32
3	5.73364e-06	7.74868e-06	1792.09	90.6001	2628.54
4	7.74868e-06	9.82049e-06	3573.46	97.9764	2086.23
5	9.82049e-06	1.19524e-05	5648.93	145.188	2494.17
6	1.19524e-05	1.41479e-05	8491.94	360.908	2391.92
7	1.41479e-05	1.6411e-05	11080.6	815.633	2153.86
8	1.6411e-05	1.87459e-05	12289.7	1510.31	2093.22
9	1.87459e-05	2.11574e-05	13253.2	2396.41	2394.46
10	2.11574e-05	2.36507e-05	11950.8	3206.6	2543.88
11	2.36507e-05	2.62314e-05	11950.8	3206.6	2543.88
12	2.62314e-05	2.89061e-05	10334.5	3540.88	2785.09
13	2.89061e-05	3.16817e-05	10334.5	3540.88	2785.09
14	3.16817e-05	3.45661e-05	8628.91	3455.66	2606.05
15	3.45661e-05	3.75684e-05	8628.91	3455.66	2606.05
16	3.75684e-05	4.06984e-05	6878.03	3164.65	2387.75
17	4.06984e-05	4.39676e-05	6878.03	3164.65	2387.75
18	4.39676e-05	4.73889e-05	5537.5	2767.97	2128.98
19	4.73889e-05	5.09771e-05	5537.5	2767.97	2128.98
20	5.09771e-05	5.47494e-05	4321.18	2260.68	1693.84
21	5.47494e-05	5.87258e-05	4321.18	2260.68	1693.84
22	5.87258e-05	6.29295e-05	3192.48	1821.85	1317.99
23	6.29295e-05	6.73881e-05	3192.48	1821.85	1317.99
24	6.73881e-05	7.21345e-05	2341.33	1486.31	1088.12
25	7.21345e-05	7.72085e-05	2341.33	1486.31	1088.12
26	7.72085e-05	8.26588e-05	1870.84	1286.87	1000.23
27	8.26588e-05	8.85455e-05	1870.84	1286.87	1000.23
28	8.85455e-05	9.49447e-05	1556.89	1151.71	953.516
29	9.49447e-05	0.000101954	1556.89	1151.71	953.516
30	0.000101954	0.000109703	1333.54	1035.48	916.783
31	0.000109703	0.000118365	1333.54	1035.48	916.783
32	0.000118365	0.000128186	1298.49	1019.69	949.176
33	0.000128186	0.000139523	1298.49	1019.69	949.176
34	0.000139523	0.000152931	1423.22	1326.7	1230.19
35	0.000152931	0.000169342	1423.22	1326.7	1230.19
36	0.000169342	0.0001905	2285.62	2395.36	2505.1
37	0.0001905	0.000220319	2285.62	2395.36	2505.1
38	0.000220319	0.000271296	159.669	137.952	145.316
39	0.000271296	inf	159.669	137.952	145.316
