time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	-0	1.94323e-06	25665.4	34.1008	61.7098
1	1.94323e-06	3.93693e-06	12044.2	223.212	9860.61
2	3.93693e-06	5.98381e-06	1308.79	7.41745	3401.26
3	5.98381e-06	8.08677e-06	1334.94	5.68324	3041.62
4	8.08677e-06	1.0249e-05	3205.92	17.1262	4173.85
5	1.0249e-05	1.24739e-05	5870.4	49.9718	4683.69
6	1.24739e-05	1.47652e-05	9112.13	147.384	3418.07
7	1.47652e-05	1.7127e-05	11667.4	362.979	2434.29
8	1.7127e-05	1.95638e-05	12853.4	721.664	2081.49
9	1.95638e-05	2.20806e-05	13782.9	1181.87	2255.56
10	2.20806e-05	2.46826e-05	12285.1	1635.94	2206.03
11	2.46826e-05	2.7376e-05	12285.1	1635.94	2206.03
12	2.7376e-05	3.01673e-05	10412.5	1881.59	1946.01
13	3.01673e-05	3.3064e-05	10412.5	1881.59	1946.01
14	3.3064e-05	3.60744e-05	8328.9	1806.88	1751.77
15	3.60744e-05	3.92076e-05	8328.9	1806.88	1751.77
16	3.92076e-05	4.24742e-05	6348.64	1689.47	1827.67
17	4.24742e-05	4.5886e-05	6348.64	1689.47	1827.67
18	4.5886e-05	4.94566e-05	4781.73	1616.17	1960.31
19	4.94566e-05	5.32014e-05	4781.73	1616.17	1960.31
20	5.32014e-05	5.71383e-05	3523.19	1501.8	1749.09
21	5.71383e-05	6.12881e-05	3523.19	1501.8	1749.09
22	6.12881e-05	6.56752e-05	2733.73	1366.31	1408.09
23	6.56752e-05	7.03284e-05	2733.73	1366.31	1408.09
24	7.03284e-05	7.52819e-05	2096.3	1211.83	1177.91
25	7.52819e-05	8.05774e-05	2096.3	1211.83	1177.91
26	8.05774e-05	8.62654e-05	1683.48	1108.75	1081.66
27	8.62654e-05	9.24089e-05	1683.48	1108.75	1081.66
28	9.24089e-05	9.90874e-05	1399.77	1050.67	1017.85
29	9.90874e-05	0.000106403	1399.77	1050.67	1017.85
30	0.000106403	0.00011449	1204.59	1014.84	981.31
31	0.00011449	0.00012353	1204.59	1014.84	981.31
32	0.00012353	0.000133779	1182.55	1054.67	1031.18
33	0.000133779	0.00014561	1182.55	1054.67	1031.18
34	0.00014561	0.000159604	1439.56	1383.05	1326.53
35	0.000159604	0.000176731	1439.56	1383.05	1326.53
36	0.000176731	0.000198812	2488.55	2529.83	2571.1
37	0.000198812	0.000229932	2488.55	2529.83	2571.1
38	0.000229932	0.000283134	142.659	123.792	138.83
39	0.000283134	inf	142.659	123.792	138.83
