time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	-0	1.87665e-06	36317.1	0.0228141	21290.9
1	1.87665e-06	3.80204e-06	24123.3	207.093	12514.7
2	3.80204e-06	5.77879e-06	10733.9	16.1135	5837.52
3	5.77879e-06	7.8097e-06	24622	6.01333	6936.96
4	7.8097e-06	9.89782e-06	22793.4	22.1144	3925.39
5	9.89782e-06	1.20465e-05	19102.9	67.0235	3760.16
6	1.20465e-05	1.42593e-05	17511.1	189.432	2492.64
7	1.42593e-05	1.65402e-05	16196.8	451.764	1487.24
8	1.65402e-05	1.88935e-05	15457.5	796.612	1095.61
9	1.88935e-05	2.1324e-05	15739.8	1050.21	1084.41
10	2.1324e-05	2.38369e-05	13560.3	1030.68	1224.26
11	2.38369e-05	2.6438e-05	13560.3	1030.68	1224.26
12	2.6438e-05	2.91337e-05	11251.7	1002.83	1714.27
13	2.91337e-05	3.19312e-05	11251.7	1002.83	1714.27
14	3.19312e-05	3.48383e-05	9533.43	1094.97	2064.73
15	3.48383e-05	3.78642e-05	9533.43	1094.97	2064.73
16	3.78642e-05	4.10189e-05	7712.36	1196.14	1878.75
17	4.10189e-05	4.43138e-05	7712.36	1196.14	1878.75
18	4.43138e-05	4.7762e-05	5893.72	1250.17	1672.65
19	4.7762e-05	5.13785e-05	5893.72	1250.17	1672.65
20	5.13785e-05	5.51806e-05	4238.07	1206.68	1416.15
21	5.51806e-05	5.91882e-05	4238.07	1206.68	1416.15
22	5.91882e-05	6.3425e-05	3090.74	1126.1	1204.08
23	6.3425e-05	6.79187e-05	3090.74	1126.1	1204.08
24	6.79187e-05	7.27026e-05	2309.94	1046.99	1026.1
25	7.27026e-05	7.78166e-05	2309.94	1046.99	1026.1
26	7.78166e-05	8.33097e-05	1811.93	1022.39	957.678
27	8.33097e-05	8.92428e-05	1811.93	1022.39	957.678
28	8.92428e-05	9.56924e-05	1477.51	1016.31	925.449
29	9.56924e-05	0.000102757	1477.51	1016.31	925.449
30	0.000102757	0.000110567	1261.63	997.774	931.315
31	0.000110567	0.000119297	1261.63	997.774	931.315
32	0.000119297	0.000129195	1193.07	1021.48	1005.39
33	0.000129195	0.000140621	1193.07	1021.48	1005.39
34	0.000140621	0.000154136	1436.21	1295.52	1380.51
35	0.000154136	0.000170676	1436.21	1295.52	1380.51
36	0.000170676	0.000192	2450.15	2404.32	2762.33
37	0.000192	0.000222054	2450.15	2404.32	2762.33
38	0.000222054	0.000273433	155.266	138.314	161.556
39	0.000273433	inf	155.266	138.314	161.556
