time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	-0	1.90148e-06	985.746	0.375001	953.543
1	1.90148e-06	3.85236e-06	7569.83	97.8772	6623.24
2	3.85236e-06	5.85527e-06	15417.5	6.88308	5823.9
3	5.85527e-06	7.91306e-06	19750.5	11.8375	2641.45
4	7.91306e-06	1.00288e-05	17214	24.3774	2928.62
5	1.00288e-05	1.22059e-05	16356.3	56.5948	3853.52
6	1.22059e-05	1.4448e-05	15528.3	151.748	3329.45
7	1.4448e-05	1.67591e-05	14952.8	336.46	2531.62
8	1.67591e-05	1.91436e-05	15007.8	641.174	2289.61
9	1.91436e-05	2.16063e-05	15875.7	1059.3	2586.32
10	2.16063e-05	2.41524e-05	13280.3	1513.48	2073.56
11	2.41524e-05	2.67879e-05	13280.3	1513.48	2073.56
12	2.67879e-05	2.95193e-05	10857.5	1858.85	1820.85
13	2.95193e-05	3.23538e-05	10857.5	1858.85	1820.85
14	3.23538e-05	3.52994e-05	9061.67	1958.88	1768.11
15	3.52994e-05	3.83654e-05	9061.67	1958.88	1768.11
16	3.83654e-05	4.15618e-05	7390.43	1865.09	1726.68
17	4.15618e-05	4.49003e-05	7390.43	1865.09	1726.68
18	4.49003e-05	4.83942e-05	5996.8	1689.29	1803.05
19	4.83942e-05	5.20586e-05	5996.8	1689.29	1803.05
20	5.20586e-05	5.59109e-05	4393.06	1481.49	1762.56
21	5.59109e-05	5.99716e-05	4393.06	1481.49	1762.56
22	5.99716e-05	6.42645e-05	3131.32	1303.78	1547.16
23	6.42645e-05	6.88177e-05	3131.32	1303.78	1547.16
24	6.88177e-05	7.36648e-05	2340.05	1178.87	1232.4
25	7.36648e-05	7.88465e-05	2340.05	1178.87	1232.4
26	7.88465e-05	8.44124e-05	1907.88	1110.31	1012.85
27	8.44124e-05	9.04239e-05	1907.88	1110.31	1012.85
28	9.04239e-05	9.69589e-05	1549.63	1078.31	902.547
29	9.69589e-05	0.000104117	1549.63	1078.31	902.547
30	0.000104117	0.00011203	1283.06	1057.78	870.226
31	0.00011203	0.000120876	1283.06	1057.78	870.226
32	0.000120876	0.000130905	1192.14	1090.85	989.552
33	0.000130905	0.000142482	1192.14	1090.85	989.552
34	0.000142482	0.000156176	1386.14	1399.9	1413.66
35	0.000156176	0.000172935	1386.14	1399.9	1413.66
36	0.000172935	0.000194541	2350.99	2416.93	2482.87
37	0.000194541	0.000224993	2350.99	2416.93	2482.87
38	0.000224993	0.000277052	143.446	131.279	150.026
39	0.000277052	inf	143.446	131.279	150.026
