time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	-0	1.86868e-06	34161.9	100.093	2958.61
1	1.86868e-06	3.78591e-06	31305.2	22.5529	6597
2	3.78591e-06	5.75426e-06	7586.34	1.58394	3485.7
3	5.75426e-06	7.77655e-06	25791.4	8.34369	563.004
4	7.77655e-06	9.85582e-06	22716.3	61.7554	947.578
5	9.85582e-06	1.19954e-05	18162.2	160.02	965.794
6	1.19954e-05	1.41988e-05	16792.1	305.242	667.642
7	1.41988e-05	1.647e-05	16274.8	443.458	538.028
8	1.647e-05	1.88133e-05	15871.3	601.472	543.209
9	1.88133e-05	2.12335e-05	15618.9	864.254	652.231
10	2.12335e-05	2.37358e-05	13606.6	1398.33	730.816
11	2.37358e-05	2.63258e-05	13606.6	1398.33	730.816
12	2.63258e-05	2.90101e-05	11432.4	2198.62	1030.82
13	2.90101e-05	3.17956e-05	11432.4	2198.62	1030.82
14	3.17956e-05	3.46905e-05	9546.45	2504.81	1378.22
15	3.46905e-05	3.77035e-05	9546.45	2504.81	1378.22
16	3.77035e-05	4.08448e-05	7786.93	2357.11	1452.7
17	4.08448e-05	4.41257e-05	7786.93	2357.11	1452.7
18	4.41257e-05	4.75593e-05	6090.21	2057.98	1408.91
19	4.75593e-05	5.11605e-05	6090.21	2057.98	1408.91
20	5.11605e-05	5.49464e-05	4465.07	1747.83	1275.21
21	5.49464e-05	5.8937e-05	4465.07	1747.83	1275.21
22	5.8937e-05	6.31558e-05	3223.61	1503.43	1170.43
23	6.31558e-05	6.76305e-05	3223.61	1503.43	1170.43
24	6.76305e-05	7.2394e-05	2430.11	1292.4	1057.2
25	7.2394e-05	7.74863e-05	2430.11	1292.4	1057.2
26	7.74863e-05	8.29561e-05	1942.21	1158.78	987.753
27	8.29561e-05	8.8864e-05	1942.21	1158.78	987.753
28	8.8864e-05	9.52862e-05	1563.94	1068.04	931.71
29	9.52862e-05	0.000102321	1563.94	1068.04	931.71
30	0.000102321	0.000110098	1248.32	1030.37	850.89
31	0.000110098	0.000118791	1248.32	1030.37	850.89
32	0.000118791	0.000128647	1184.64	1053.68	922.716
33	0.000128647	0.000140024	1184.64	1053.68	922.716
34	0.000140024	0.000153481	1387.3	1346.62	1305.93
35	0.000153481	0.000169951	1387.3	1346.62	1305.93
36	0.000169951	0.000191185	2292.46	2430.44	2568.41
37	0.000191185	0.000221112	2292.46	2430.44	2568.41
38	0.000221112	0.000272272	164.329	145.282	164.537
39	0.000272272	inf	164.329	145.282	164.537
