time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	-0	1.93803e-06	6075.08	9.51218	1699.09
1	1.93803e-06	3.9264e-06	8135.21	533.541	7128.19
2	3.9264e-06	5.96781e-06	1162.79	5.48076	5673.57
3	5.96781e-06	8.06515e-06	2922.07	4.48211	2891.4
4	8.06515e-06	1.02216e-05	7692.18	15.1776	3409.56
5	1.02216e-05	1.24405e-05	9825.98	48.4921	4320.83
6	1.24405e-05	1.47257e-05	11048.3	149.429	3134.02
7	1.47257e-05	1.70812e-05	12336.1	389.936	2083.01
8	1.70812e-05	1.95115e-05	13383.1	817.649	1729.43
9	1.95115e-05	2.20215e-05	14527.6	1344.53	1924.94
10	2.20215e-05	2.46166e-05	12567.4	1658.56	2271.12
11	2.46166e-05	2.73028e-05	12567.4	1658.56	2271.12
12	2.73028e-05	3.00867e-05	10606.7	1758.79	2431.24
13	3.00867e-05	3.29756e-05	10606.7	1758.79	2431.24
14	3.29756e-05	3.59779e-05	8761.79	1783.21	2105.17
15	3.59779e-05	3.91027e-05	8761.79	1783.21	2105.17
16	3.91027e-05	4.23606e-05	6686.32	1773.64	1933.05
17	4.23606e-05	4.57633e-05	6686.32	1773.64	1933.05
18	4.57633e-05	4.93243e-05	5140.39	1720.56	1872.72
19	4.93243e-05	5.30591e-05	5140.39	1720.56	1872.72
20	5.30591e-05	5.69855e-05	3885.42	1551.76	1587.17
21	5.69855e-05	6.11243e-05	3885.42	1551.76	1587.17
22	6.11243e-05	6.54996e-05	2920.7	1364.96	1295.07
23	6.54996e-05	7.01403e-05	2920.7	1364.96	1295.07
24	7.01403e-05	7.50806e-05	2215.7	1208	1047.37
25	7.50806e-05	8.03619e-05	2215.7	1208	1047.37
26	8.03619e-05	8.60347e-05	1785.07	1116.91	921.701
27	8.60347e-05	9.21618e-05	1785.07	1116.91	921.701
28	9.21618e-05	9.88224e-05	1500.65	1051.46	884.917
29	9.88224e-05	0.000106118	1500.65	1051.46	884.917
30	0.000106118	0.000114183	1271.79	998.506	909.653
31	0.000114183	0.000123199	1271.79	998.506	909.653
32	0.000123199	0.000133421	1171.55	1024.16	1039.85
33	0.000133421	0.000145221	1171.55	1024.16	1039.85
34	0.000145221	0.000159177	1397.22	1336.36	1441.9
35	0.000159177	0.000176259	1397.22	1336.36	1441.9
36	0.000176259	0.00019828	2372.04	2453.09	2585.76
37	0.00019828	0.000229318	2372.04	2453.09	2585.76
38	0.000229318	0.000282377	149.714	128.238	146.368
39	0.000282377	inf	149.714	128.238	146.368
