time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	-0	1.92146e-06	6818.87	0.0392618	17120.7
1	1.92146e-06	3.89283e-06	10268.6	293.519	20475.1
2	3.89283e-06	5.91678e-06	4840.98	6.01281	5009.77
3	5.91678e-06	7.99619e-06	7795.17	21.0957	6214.2
4	7.99619e-06	1.01342e-05	11398.3	75.8338	3757.74
5	1.01342e-05	1.23341e-05	15384.8	164.303	3700.67
6	1.23341e-05	1.45998e-05	17352	311.35	2302.69
7	1.45998e-05	1.69352e-05	17872.8	477.322	1419.2
8	1.69352e-05	1.93447e-05	18241.2	639.323	1069.51
9	1.93447e-05	2.18332e-05	19380.1	825.488	1069.89
10	2.18332e-05	2.44061e-05	16875	983.666	1120.6
11	2.44061e-05	2.70693e-05	16875	983.666	1120.6
12	2.70693e-05	2.98294e-05	13510.3	1058.1	1424.1
13	2.98294e-05	3.26937e-05	13510.3	1058.1	1424.1
14	3.26937e-05	3.56703e-05	10223.3	1114.88	1596.48
15	3.56703e-05	3.87684e-05	10223.3	1114.88	1596.48
16	3.87684e-05	4.19984e-05	7617.58	1176.09	1590.45
17	4.19984e-05	4.5372e-05	7617.58	1176.09	1590.45
18	4.5372e-05	4.89026e-05	5754.67	1213.53	1590.62
19	4.89026e-05	5.26054e-05	5754.67	1213.53	1590.62
20	5.26054e-05	5.64982e-05	4261.89	1162.81	1463.76
21	5.64982e-05	6.06016e-05	4261.89	1162.81	1463.76
22	6.06016e-05	6.49396e-05	3156.22	1031.98	1271.17
23	6.49396e-05	6.95406e-05	3156.22	1031.98	1271.17
24	6.95406e-05	7.44386e-05	2289.58	910.326	1137.21
25	7.44386e-05	7.96748e-05	2289.58	910.326	1137.21
26	7.96748e-05	8.52991e-05	1726.95	847.867	1067.97
27	8.52991e-05	9.13738e-05	1726.95	847.867	1067.97
28	9.13738e-05	9.79774e-05	1359.8	842.506	996.112
29	9.79774e-05	0.000105211	1359.8	842.506	996.112
30	0.000105211	0.000113207	1154.66	883.399	967.66
31	0.000113207	0.000122146	1154.66	883.399	967.66
32	0.000122146	0.00013228	1087.71	1005.17	1088.64
33	0.00013228	0.000143979	1087.71	1005.17	1088.64
34	0.000143979	0.000157816	1321.93	1367.81	1510.69
35	0.000157816	0.000174751	1321.93	1367.81	1510.69
36	0.000174751	0.000196585	2319.86	2418.04	2654.2
37	0.000196585	0.000227357	2319.86	2418.04	2654.2
38	0.000227357	0.000279962	151.28	134.721	170.156
39	0.000279962	inf	151.28	134.721	170.156
