time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	-0	1.95615e-06	2076.22	0.00549636	476.94
1	1.95615e-06	3.96311e-06	7884.54	342.937	9717.13
2	3.96311e-06	6.02359e-06	1438.69	11.8708	4204.38
3	6.02359e-06	8.14053e-06	1910.57	35.794	3131
4	8.14053e-06	1.03171e-05	3849.81	110.038	4052.47
5	1.03171e-05	1.25568e-05	4939.35	163.857	5127.76
6	1.25568e-05	1.48633e-05	6769.96	284.101	3285.42
7	1.48633e-05	1.72409e-05	8683.82	509.243	2237.19
8	1.72409e-05	1.96939e-05	10384.8	832.679	2034.74
9	1.96939e-05	2.22274e-05	12212.4	1234.76	2320.69
10	2.22274e-05	2.48467e-05	11501.9	1693.46	2495.49
11	2.48467e-05	2.7558e-05	11501.9	1693.46	2495.49
12	2.7558e-05	3.03679e-05	9971.96	1879.47	2363.08
13	3.03679e-05	3.32838e-05	9971.96	1879.47	2363.08
14	3.32838e-05	3.63142e-05	7965.57	1788.13	2005.21
15	3.63142e-05	3.94682e-05	7965.57	1788.13	2005.21
16	3.94682e-05	4.27565e-05	6060.53	1685.42	1728.14
17	4.27565e-05	4.6191e-05	6060.53	1685.42	1728.14
18	4.6191e-05	4.97854e-05	4774.09	1604.27	1716.81
19	4.97854e-05	5.35551e-05	4774.09	1604.27	1716.81
20	5.35551e-05	5.75182e-05	3670.07	1489.81	1677.82
21	5.75182e-05	6.16956e-05	3670.07	1489.81	1677.82
22	6.16956e-05	6.61119e-05	2749.73	1347.76	1489.21
23	6.61119e-05	7.07959e-05	2749.73	1347.76	1489.21
24	7.07959e-05	7.57824e-05	2062.03	1205.37	1213.42
25	7.57824e-05	8.1113e-05	2062.03	1205.37	1213.42
26	8.1113e-05	8.68389e-05	1674.75	1117.16	1012.9
27	8.68389e-05	9.30233e-05	1674.75	1117.16	1012.9
28	9.30233e-05	9.97461e-05	1391.01	1051.3	915.998
29	9.97461e-05	0.00010711	1391.01	1051.3	915.998
30	0.00010711	0.000115251	1178.98	1005.39	899.811
31	0.000115251	0.000124351	1178.98	1005.39	899.811
32	0.000124351	0.000134668	1168.58	1056.97	976.606
33	0.000134668	0.000146578	1168.58	1056.97	976.606
34	0.000146578	0.000160665	1476.6	1377.88	1348.89
35	0.000160665	0.000177906	1476.6	1377.88	1348.89
36	0.000177906	0.000200133	2553.2	2480.91	2725.66
37	0.000200133	0.000231461	2553.2	2480.91	2725.66
38	0.000231461	0.000285016	138.957	121.601	136.802
39	0.000285016	inf	138.957	121.601	136.802
