time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	-0	1.95674e-06	1931.59	4.42993	134.128
1	1.95674e-06	3.96431e-06	5986.71	462.135	12386.7
2	3.96431e-06	6.02543e-06	1868.34	55.1643	1191.89
3	6.02543e-06	8.14302e-06	2406.61	57.6795	925.211
4	8.14302e-06	1.03203e-05	4071.33	113.546	1282.42
5	1.03203e-05	1.25606e-05	5630.43	181.641	784.408
6	1.25606e-05	1.48679e-05	7179.24	341.616	680.332
7	1.48679e-05	1.72461e-05	8754.08	627.757	717.028
8	1.72461e-05	1.96999e-05	10371.6	1017.28	789.737
9	1.96999e-05	2.22341e-05	11832.5	1465.35	917.495
10	2.22341e-05	2.48543e-05	11409.2	1956.41	1004.7
11	2.48543e-05	2.75664e-05	11409.2	1956.41	1004.7
12	2.75664e-05	3.03772e-05	9864.92	2339.63	1240.83
13	3.03772e-05	3.3294e-05	9864.92	2339.63	1240.83
14	3.3294e-05	3.63253e-05	8040.56	2365.03	1474.57
15	3.63253e-05	3.94803e-05	8040.56	2365.03	1474.57
16	3.94803e-05	4.27696e-05	6278.88	2199.65	1580.1
17	4.27696e-05	4.62051e-05	6278.88	2199.65	1580.1
18	4.62051e-05	4.98005e-05	4890.68	2036.2	1580.24
19	4.98005e-05	5.35714e-05	4890.68	2036.2	1580.24
20	5.35714e-05	5.75357e-05	3731.75	1814.08	1416.46
21	5.75357e-05	6.17144e-05	3731.75	1814.08	1416.46
22	6.17144e-05	6.6132e-05	2824.87	1543.59	1204.15
23	6.6132e-05	7.08175e-05	2824.87	1543.59	1204.15
24	7.08175e-05	7.58055e-05	2130.24	1299.63	1030.01
25	7.58055e-05	8.11378e-05	2130.24	1299.63	1030.01
26	8.11378e-05	8.68654e-05	1668.72	1141.81	949.479
27	8.68654e-05	9.30517e-05	1668.72	1141.81	949.479
28	9.30517e-05	9.97765e-05	1349.12	1039.74	928.927
29	9.97765e-05	0.000107143	1349.12	1039.74	928.927
30	0.000107143	0.000115286	1167.31	988.148	940.354
31	0.000115286	0.000124389	1167.31	988.148	940.354
32	0.000124389	0.000134709	1088.56	1055.04	1021.51
33	0.000134709	0.000146623	1088.56	1055.04	1021.51
34	0.000146623	0.000160714	1355.58	1381.4	1407.22
35	0.000160714	0.00017796	1355.58	1381.4	1407.22
36	0.00017796	0.000200194	2480.98	2463.03	2445.07
37	0.000200194	0.000231532	2480.98	2463.03	2445.07
38	0.000231532	0.000285103	148.284	128.191	143.349
39	0.000285103	inf	148.284	128.191	143.349
