time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	-0	1.95135e-06	19098	0.0372064	17807
1	1.95135e-06	3.95338e-06	13613.6	120.631	22315
2	3.95338e-06	6.00881e-06	1031.56	4.34688	3147.38
3	6.00881e-06	8.12056e-06	1750.71	20.3912	6707.77
4	8.12056e-06	1.02918e-05	3414.64	133.945	4929.95
5	1.02918e-05	1.2526e-05	6260.97	395.711	3611.64
6	1.2526e-05	1.48269e-05	9429.54	629.978	2419.28
7	1.48269e-05	1.71986e-05	11573.7	761.512	1547.93
8	1.71986e-05	1.96456e-05	12591.7	896.463	1246.5
9	1.96456e-05	2.21728e-05	13498.9	1073.63	1425.89
10	2.21728e-05	2.47858e-05	12233.9	1172.93	1655.46
11	2.47858e-05	2.74904e-05	12233.9	1172.93	1655.46
12	2.74904e-05	3.02934e-05	10438.2	1176.76	2144.49
13	3.02934e-05	3.32022e-05	10438.2	1176.76	2144.49
14	3.32022e-05	3.62251e-05	8399.64	1194.23	2121.88
15	3.62251e-05	3.93714e-05	8399.64	1194.23	2121.88
16	3.93714e-05	4.26516e-05	6479.03	1222.94	1745.47
17	4.26516e-05	4.60777e-05	6479.03	1222.94	1745.47
18	4.60777e-05	4.96632e-05	4931.52	1221.64	1473.54
19	4.96632e-05	5.34237e-05	4931.52	1221.64	1473.54
20	5.34237e-05	5.7377e-05	3602.47	1193.91	1302.22
21	5.7377e-05	6.15442e-05	3602.47	1193.91	1302.22
22	6.15442e-05	6.59497e-05	2674.15	1134.07	1199.77
23	6.59497e-05	7.06222e-05	2674.15	1134.07	1199.77
24	7.06222e-05	7.55965e-05	2076.98	1016.57	1084.27
25	7.55965e-05	8.0914e-05	2076.98	1016.57	1084.27
26	8.0914e-05	8.66259e-05	1740.98	943.439	1020.49
27	8.66259e-05	9.27951e-05	1740.98	943.439	1020.49
28	9.27951e-05	9.95014e-05	1459.11	945.062	1002.1
29	9.95014e-05	0.000106847	1459.11	945.062	1002.1
30	0.000106847	0.000114968	1222.44	977.62	1026.79
31	0.000114968	0.000124046	1222.44	977.62	1026.79
32	0.000124046	0.000134338	1137.54	1066.27	1132.64
33	0.000134338	0.000146219	1137.54	1066.27	1132.64
34	0.000146219	0.000160271	1412.47	1400.29	1504.77
35	0.000160271	0.00017747	1412.47	1400.29	1504.77
36	0.00017747	0.000199642	2583.39	2481.07	2679.57
37	0.000199642	0.000230893	2583.39	2481.07	2679.57
38	0.000230893	0.000284317	143.476	127.426	148.947
39	0.000284317	inf	143.476	127.426	148.947
