time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	-0	1.91684e-06	5220.28	99.9982	4376.25
1	1.91684e-06	3.88347e-06	10813.3	115.993	19172.9
2	3.88347e-06	5.90255e-06	4089.75	8.81115	385.919
3	5.90255e-06	7.97696e-06	6878.5	20.7587	308.693
4	7.97696e-06	1.01098e-05	10163.5	63.8035	1026.52
5	1.01098e-05	1.23045e-05	12576.2	145.974	1440.11
6	1.23045e-05	1.45647e-05	15828.4	289.859	618.335
7	1.45647e-05	1.68944e-05	18003.2	521.33	382.471
8	1.68944e-05	1.92982e-05	19075.5	842.039	403.693
9	1.92982e-05	2.17807e-05	19780.7	1225.54	570.82
10	2.17807e-05	2.43474e-05	17032.4	1641.41	803.056
11	2.43474e-05	2.70042e-05	17032.4	1641.41	803.056
12	2.70042e-05	2.97577e-05	13335.6	2049.57	1190.43
13	2.97577e-05	3.2615e-05	13335.6	2049.57	1190.43
14	3.2615e-05	3.55845e-05	10260.1	2246.26	1461.66
15	3.55845e-05	3.86752e-05	10260.1	2246.26	1461.66
16	3.86752e-05	4.18974e-05	7825.05	2158.14	1507.13
17	4.18974e-05	4.52629e-05	7825.05	2158.14	1507.13
18	4.52629e-05	4.8785e-05	6066.35	1986.99	1484.06
19	4.8785e-05	5.24789e-05	6066.35	1986.99	1484.06
20	5.24789e-05	5.63624e-05	4601.73	1727.48	1326.27
21	5.63624e-05	6.04559e-05	4601.73	1727.48	1326.27
22	6.04559e-05	6.47834e-05	3402.36	1450.9	1115.69
23	6.47834e-05	6.93733e-05	3402.36	1450.9	1115.69
24	6.93733e-05	7.42596e-05	2484.16	1212.41	974.096
25	7.42596e-05	7.94832e-05	2484.16	1212.41	974.096
26	7.94832e-05	8.50939e-05	1867.79	1058.94	954.258
27	8.50939e-05	9.11541e-05	1867.79	1058.94	954.258
28	9.11541e-05	9.77418e-05	1467.59	970.038	950.626
29	9.77418e-05	0.000104958	1467.59	970.038	950.626
30	0.000104958	0.000112935	1191.85	933.123	918.563
31	0.000112935	0.000121852	1191.85	933.123	918.563
32	0.000121852	0.000131962	1126.75	991.624	948.217
33	0.000131962	0.000143633	1126.75	991.624	948.217
34	0.000143633	0.000157437	1332.58	1300.75	1268.91
35	0.000157437	0.000174331	1332.58	1300.75	1268.91
36	0.000174331	0.000196112	2269.52	2401.75	2533.99
37	0.000196112	0.00022681	2269.52	2401.75	2533.99
38	0.00022681	0.000279289	141.747	136.391	168.806
39	0.000279289	inf	141.747	136.391	168.806
