time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	-0	1.90349e-06	1059.08	17.2007	3804.12
1	1.90349e-06	3.85642e-06	5919.16	363.199	8424.05
2	3.85642e-06	5.86144e-06	15279.7	10.1075	2058.16
3	5.86144e-06	7.92139e-06	19605.2	16.1102	311.94
4	7.92139e-06	1.00394e-05	18086.6	41.1187	496.182
5	1.00394e-05	1.22188e-05	17156.1	101.846	1115.72
6	1.22188e-05	1.44632e-05	16394.3	228.081	1151.51
7	1.44632e-05	1.67768e-05	15542.8	465.567	818.856
8	1.67768e-05	1.91637e-05	14917.5	871.861	696.279
9	1.91637e-05	2.1629e-05	14745.2	1448.38	760.382
10	2.1629e-05	2.41778e-05	12821.5	2013.35	837.933
11	2.41778e-05	2.68161e-05	12821.5	2013.35	837.933
12	2.68161e-05	2.95504e-05	10498.5	2293.29	1056.94
13	2.95504e-05	3.23878e-05	10498.5	2293.29	1056.94
14	3.23878e-05	3.53366e-05	9075.6	2254.51	1282.49
15	3.53366e-05	3.84058e-05	9075.6	2254.51	1282.49
16	3.84058e-05	4.16055e-05	7931.91	2139.76	1408.81
17	4.16055e-05	4.49476e-05	7931.91	2139.76	1408.81
18	4.49476e-05	4.84451e-05	6540.28	2010.63	1565.47
19	4.84451e-05	5.21134e-05	6540.28	2010.63	1565.47
20	5.21134e-05	5.59698e-05	4881.36	1721.35	1478.25
21	5.59698e-05	6.00348e-05	4881.36	1721.35	1478.25
22	6.00348e-05	6.43321e-05	3514.86	1439.98	1256.9
23	6.43321e-05	6.88901e-05	3514.86	1439.98	1256.9
24	6.88901e-05	7.37424e-05	2484.5	1241.58	1088.92
25	7.37424e-05	7.89295e-05	2484.5	1241.58	1088.92
26	7.89295e-05	8.45012e-05	1819.19	1139.53	1001.61
27	8.45012e-05	9.05191e-05	1819.19	1139.53	1001.61
28	9.05191e-05	9.7061e-05	1402.44	1054.26	936.663
29	9.7061e-05	0.000104227	1402.44	1054.26	936.663
30	0.000104227	0.000112148	1166.24	994.135	882.238
31	0.000112148	0.000121003	1166.24	994.135	882.238
32	0.000121003	0.000131043	1108.94	1031.2	953.46
33	0.000131043	0.000142632	1108.94	1031.2	953.46
34	0.000142632	0.00015634	1402.44	1355.23	1308.02
35	0.00015634	0.000173117	1402.44	1355.23	1308.02
36	0.000173117	0.000194746	2472.64	2481.83	2491.03
37	0.000194746	0.00022523	2472.64	2481.83	2491.03
38	0.00022523	0.000277344	146.862	132.913	151.886
39	0.000277344	inf	146.862	132.913	151.886
