time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	-0	1.91374e-06	1249.9	0.00916733	15920.4
1	1.91374e-06	3.8772e-06	5941.96	152.885	19023.6
2	3.8772e-06	5.89302e-06	16181.8	138.677	5318.86
3	5.89302e-06	7.96408e-06	21051.1	16.5808	4112.69
4	7.96408e-06	1.00935e-05	19247.7	37.775	3578.2
5	1.00935e-05	1.22846e-05	16968.4	129.705	4041.51
6	1.22846e-05	1.45412e-05	16038.6	264.651	3139.29
7	1.45412e-05	1.68672e-05	15827.7	387.154	2209.22
8	1.68672e-05	1.9267e-05	15881.6	532.262	1754.58
9	1.9267e-05	2.17456e-05	16503.7	718.818	1692.33
10	2.17456e-05	2.43081e-05	13314.4	925.651	1621.94
11	2.43081e-05	2.69606e-05	13314.4	925.651	1621.94
12	2.69606e-05	2.97096e-05	10490.1	1098.5	1745.06
13	2.97096e-05	3.25624e-05	10490.1	1098.5	1745.06
14	3.25624e-05	3.5527e-05	8846.08	1171.67	1672.13
15	3.5527e-05	3.86127e-05	8846.08	1171.67	1672.13
16	3.86127e-05	4.18297e-05	7668.53	1191.63	1484.61
17	4.18297e-05	4.51898e-05	7668.53	1191.63	1484.61
18	4.51898e-05	4.87062e-05	6331.62	1194.13	1385.27
19	4.87062e-05	5.23942e-05	6331.62	1194.13	1385.27
20	5.23942e-05	5.62714e-05	4478.02	1153.27	1311.25
21	5.62714e-05	6.03583e-05	4478.02	1153.27	1311.25
22	6.03583e-05	6.46788e-05	3056.59	1094.08	1300.13
23	6.46788e-05	6.92614e-05	3056.59	1094.08	1300.13
24	6.92614e-05	7.41397e-05	2148	1028.09	1207.04
25	7.41397e-05	7.93548e-05	2148	1028.09	1207.04
26	7.93548e-05	8.49566e-05	1662.2	970.157	1129.33
27	8.49566e-05	9.10069e-05	1662.2	970.157	1129.33
28	9.10069e-05	9.7584e-05	1429.58	948.675	1078.82
29	9.7584e-05	0.000104788	1429.58	948.675	1078.82
30	0.000104788	0.000112752	1296.13	962.142	1022.54
31	0.000112752	0.000121656	1296.13	962.142	1022.54
32	0.000121656	0.000131749	1233.16	1043.71	1056.25
33	0.000131749	0.000143401	1233.16	1043.71	1056.25
34	0.000143401	0.000157183	1434.11	1359.92	1421.56
35	0.000157183	0.00017405	1434.11	1359.92	1421.56
36	0.00017405	0.000195795	2418.19	2409.56	2656.54
37	0.000195795	0.000226444	2418.19	2409.56	2656.54
38	0.000226444	0.000278838	154.802	134.063	160.502
39	0.000278838	inf	154.802	134.063	160.502
