time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	-0	1.9358e-06	4.03235e-08	26.2307	5077.4
1	1.9358e-06	3.92189e-06	301.137	632.336	11658
2	3.92189e-06	5.96094e-06	611.431	26.0727	1693.42
3	5.96094e-06	8.05587e-06	2094.11	65.4201	800.798
4	8.05587e-06	1.02098e-05	3857.2	145.86	1394.46
5	1.02098e-05	1.24262e-05	8740.58	218.667	1303.04
6	1.24262e-05	1.47088e-05	13939	351.034	741.172
7	1.47088e-05	1.70616e-05	15786.3	552.039	478.225
8	1.70616e-05	1.94891e-05	15753.8	858.541	442.912
9	1.94891e-05	2.19962e-05	15484.9	1304.72	554.774
10	2.19962e-05	2.45883e-05	13668.8	1904.16	781.726
11	2.45883e-05	2.72714e-05	13668.8	1904.16	781.726
12	2.72714e-05	3.0052e-05	10841.2	2357.12	1227.77
13	3.0052e-05	3.29377e-05	10841.2	2357.12	1227.77
14	3.29377e-05	3.59365e-05	8642.17	2377.14	1537.52
15	3.59365e-05	3.90577e-05	8642.17	2377.14	1537.52
16	3.90577e-05	4.23118e-05	7089.83	2173.63	1616.32
17	4.23118e-05	4.57106e-05	7089.83	2173.63	1616.32
18	4.57106e-05	4.92675e-05	5740.6	1940.65	1621.35
19	4.92675e-05	5.2998e-05	5740.6	1940.65	1621.35
20	5.2998e-05	5.69199e-05	4342.5	1701.38	1413.42
21	5.69199e-05	6.10539e-05	4342.5	1701.38	1413.42
22	6.10539e-05	6.54242e-05	3205.79	1482.31	1144.38
23	6.54242e-05	7.00596e-05	3205.79	1482.31	1144.38
24	7.00596e-05	7.49942e-05	2403.41	1277.7	946.689
25	7.49942e-05	8.02694e-05	2403.41	1277.7	946.689
26	8.02694e-05	8.59357e-05	1886.99	1140.45	863.058
27	8.59357e-05	9.20558e-05	1886.99	1140.45	863.058
28	9.20558e-05	9.87087e-05	1524.39	1050.27	827.85
29	9.87087e-05	0.000105996	1524.39	1050.27	827.85
30	0.000105996	0.000114052	1275.05	991.622	806.538
31	0.000114052	0.000123058	1275.05	991.622	806.538
32	0.000123058	0.000133267	1180.63	1038.74	930.116
33	0.000133267	0.000145054	1180.63	1038.74	930.116
34	0.000145054	0.000158994	1336.64	1370.31	1403.99
35	0.000158994	0.000176056	1336.64	1370.31	1403.99
36	0.000176056	0.000198052	2345.1	2466.79	2588.49
37	0.000198052	0.000229054	2345.1	2466.79	2588.49
38	0.000229054	0.000282052	148.517	125.311	141.438
39	0.000282052	inf	148.517	125.311	141.438
