time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	-0	1.96606e-06	1550.61	10.2354	693.691
1	1.96606e-06	3.98319e-06	1723.7	387.123	12638.5
2	3.98319e-06	6.05411e-06	1148.11	47.2577	600.353
3	6.05411e-06	8.18178e-06	839.205	49.0248	412.41
4	8.18178e-06	1.03694e-05	1774.88	110.116	1327.66
5	1.03694e-05	1.26204e-05	3981.49	217.863	2165.68
6	1.26204e-05	1.49387e-05	7517.18	428.37	894.712
7	1.49387e-05	1.73282e-05	10736.9	745.157	405.792
8	1.73282e-05	1.97937e-05	12272.5	1133.69	359.422
9	1.97937e-05	2.234e-05	13020.9	1530.94	505.387
10	2.234e-05	2.49726e-05	11766.5	1834.6	852.997
11	2.49726e-05	2.76976e-05	11766.5	1834.6	852.997
12	2.76976e-05	3.05218e-05	9720.65	2042.4	1376.3
13	3.05218e-05	3.34525e-05	9720.65	2042.4	1376.3
14	3.34525e-05	3.64982e-05	7693.89	2142.5	1591.46
15	3.64982e-05	3.96682e-05	7693.89	2142.5	1591.46
16	3.96682e-05	4.29732e-05	6014.08	2116.99	1509.28
17	4.29732e-05	4.64251e-05	6014.08	2116.99	1509.28
18	4.64251e-05	5.00376e-05	4688.6	2001.88	1420.48
19	5.00376e-05	5.38264e-05	4688.6	2001.88	1420.48
20	5.38264e-05	5.78096e-05	3613.04	1804.63	1298.67
21	5.78096e-05	6.20082e-05	3613.04	1804.63	1298.67
22	6.20082e-05	6.64468e-05	2794.96	1576.42	1160.03
23	6.64468e-05	7.11546e-05	2794.96	1576.42	1160.03
24	7.11546e-05	7.61664e-05	2171.69	1341.44	1008.9
25	7.61664e-05	8.1524e-05	2171.69	1341.44	1008.9
26	8.1524e-05	8.72789e-05	1753.49	1170.59	933.659
27	8.72789e-05	9.34946e-05	1753.49	1170.59	933.659
28	9.34946e-05	0.000100251	1474.02	1056.28	890.984
29	0.000100251	0.000107653	1474.02	1056.28	890.984
30	0.000107653	0.000115835	1260.69	1000.84	861.656
31	0.000115835	0.000124981	1260.69	1000.84	861.656
32	0.000124981	0.00013535	1201.04	1044.06	951.85
33	0.00013535	0.000147321	1201.04	1044.06	951.85
34	0.000147321	0.000161479	1461.12	1351.7	1367.02
35	0.000161479	0.000178807	1461.12	1351.7	1367.02
36	0.000178807	0.000201147	2457.61	2406.65	2534.18
37	0.000201147	0.000232634	2457.61	2406.65	2534.18
38	0.000232634	0.00028646	146.111	126.951	141.112
39	0.00028646	inf	146.111	126.951	141.112
