time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	2.90479e-06	22207.7	1335.21	4835.33
1	2.90479e-06	6.45255e-06	22207.7	1335.21	4835.33
2	6.45255e-06	1.07856e-05	22207.7	62.0527	4835.33
3	1.07856e-05	1.60778e-05	18917.14	168.309	4835.33
4	1.60778e-05	2.25414e-05	15345.340000000002	540.841	2888.6779999999994
5	2.25414e-05	3.04357e-05	9899.77	1204.56	1590.9099999999999
6	3.04357e-05	4.00773e-05	6282.399999999999	1480.67	1546.8800000000003
7	4.00773e-05	5.18532e-05	3979.499999999999	1447.56	1478.6440000000005
8	5.18532e-05	6.62357e-05	2727.906	1239.09	1385.9149999999997
9	6.62357e-05	8.38017e-05	1957.0850000000005	1181.71	1293.765
10	8.38017e-05	0.000105256	1584.7689999999998	1178.7	1221.693
11	0.000105256	0.000131459	1352.882	1189.39	1222.7519999999997
12	0.000131459	0.000163462	1300.592	1255.76	1311.4869999999999
13	0.000163462	0.000202549	1399.72	1414.5	1455.3270000000002
14	0.000202549	0.000250288	1598.4850000000001	1683.63	1699.652
15	0.000250288	0.000308594	1895.9709999999998	2019.97	1998.1449999999998
16	0.000308594	0.000379805	2181.0200000000004	2337.6	2316.8759999999997
17	0.000379805	0.00046678	2462.1739999999995	2573.42	2551.8559999999998
18	0.00046678	0.000573006	2609.8619999999996	2707.51	2705.337000000001
19	0.000573006	0.000702745	2685.515999999999	2702.68	2750.4950000000003
20	0.000702745	0.000861202	2677.8690000000006	2666.44	2685.44
21	0.000861202	0.00105473	2505.226	2474.71	2503.83
22	0.00105473	0.0012911	2084.9300000000003	2065.02	2128.0139999999997
23	0.0012911	0.00157979	1585.24	1521.55	1569.1499999999999
24	0.00157979	0.00193238	1205.32	1138.8	1228.2939999999999
25	0.00193238	0.00236302	1066.268	1020.17	1092.742
26	0.00236302	0.00288897	1143.5100000000002	1105.73	1104.27
27	0.00288897	0.00353135	1320.132	2450.98	1192.766
28	0.00353135	0.00431592	1437.88	2450.98	1232.91
29	0.00431592	0.00527414	1437.88	14.1004	1051.4850000000001
30	0.00527414	0.00644448	1437.88	14.1004	930.535
31	0.00644448	inf	1437.88	14.1004	930.535
