time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.93316e-06	1123.51
1	2.93316e-06	6.51558e-06	1123.51
2	6.51558e-06	1.0891e-05	1.88661
3	1.0891e-05	1.62348e-05	14.2797
4	1.62348e-05	2.27616e-05	239.639
5	2.27616e-05	3.0733e-05	1200.61
6	3.0733e-05	4.04689e-05	1961.93
7	4.04689e-05	5.23598e-05	1776.06
8	5.23598e-05	6.68827e-05	1438.43
9	6.68827e-05	8.46203e-05	1252.59
10	8.46203e-05	0.000106284	1157.01
11	0.000106284	0.000132743	1128.11
12	0.000132743	0.000165059	1198.12
13	0.000165059	0.000204528	1348.95
14	0.000204528	0.000252733	1623.01
15	0.000252733	0.000311608	1955.28
16	0.000311608	0.000383516	2282.73
17	0.000383516	0.00047134	2531.31
18	0.00047134	0.000578604	2650.83
19	0.000578604	0.00070961	2653.48
20	0.00070961	0.000869615	2612.09
21	0.000869615	0.00106504	2448.53
22	0.00106504	0.00130371	2073.86
23	0.00130371	0.00159522	1561.64
24	0.00159522	0.00195126	1185.27
25	0.00195126	0.0023861	1063.43
26	0.0023861	0.0029172	1138.22
27	0.0029172	0.00356585	1296.55
28	0.00356585	0.00435808	1296.55
29	0.00435808	0.00532567	643.662
30	0.00532567	0.00650743	643.662
31	0.00650743	inf	643.662
