time_index	left_time_boundary	right_time_boundary	lambda
0	0	8.38254e-06	4941.92
1	8.38254e-06	1.8188e-05	4941.92
2	1.8188e-05	2.9658e-05	1568.44
3	2.9658e-05	4.3075e-05	1542.62
4	4.3075e-05	5.87695e-05	1454.28
5	5.87695e-05	7.71281e-05	1325.75
6	7.71281e-05	9.86032e-05	1225.37
7	9.86032e-05	0.000123724	1206.84
8	0.000123724	0.000153108	1269.89
9	0.000153108	0.000187481	1390.68
10	0.000187481	0.000227688	1594.13
11	0.000227688	0.000274721	1861.76
12	0.000274721	0.000329737	2145.34
13	0.000329737	0.000394093	2397.7
14	0.000394093	0.000469372	2590.38
15	0.000469372	0.000557431	2707.13
16	0.000557431	0.000660437	2749.9
17	0.000660437	0.000780929	2730.58
18	0.000780929	0.000921874	2636.68
19	0.000921874	0.00108675	2424.86
20	0.00108675	0.0012796	2065.8
21	0.0012796	0.0015052	1640.48
22	0.0015052	0.00176909	1301
23	0.00176909	0.00207777	1119.88
24	0.00207777	0.00243886	1078.45
25	0.00243886	0.00286123	1126.2
26	0.00286123	0.00335531	1217.28
27	0.00335531	0.00393326	1358.11
28	0.00393326	0.00460931	1358.11
29	0.00460931	0.00540012	355.885
30	0.00540012	0.00632518	355.885
31	0.00632518	inf	355.885
