time_index	left_time_boundary	right_time_boundary	lambda
0	0	8.67963e-06	2548.03
1	8.67963e-06	1.88326e-05	2548.03
2	1.88326e-05	3.07091e-05	1308.81
3	3.07091e-05	4.46016e-05	1710.19
4	4.46016e-05	6.08523e-05	1426.02
5	6.08523e-05	7.98616e-05	1305.19
6	7.98616e-05	0.000102098	1241.04
7	0.000102098	0.000128108	1159.01
8	0.000128108	0.000158534	1176.54
9	0.000158534	0.000194125	1312.7
10	0.000194125	0.000235758	1531.87
11	0.000235758	0.000284457	1814.2
12	0.000284457	0.000341423	2121.27
13	0.000341423	0.00040806	2384.96
14	0.00040806	0.000486007	2561.97
15	0.000486007	0.000577187	2658.12
16	0.000577187	0.000683844	2693.85
17	0.000683844	0.000808606	2663.66
18	0.000808606	0.000954546	2537.27
19	0.000954546	0.00112526	2297.18
20	0.00112526	0.00132495	1953.32
21	0.00132495	0.00155854	1565.45
22	0.00155854	0.00183178	1247.52
23	0.00183178	0.00215141	1076.4
24	0.00215141	0.00252529	1054.87
25	0.00252529	0.00296264	1137.22
26	0.00296264	0.00347423	1217.43
27	0.00347423	0.00407266	1107.91
28	0.00407266	0.00477267	1107.91
29	0.00477267	0.00559151	975.793
30	0.00559151	0.00654935	975.793
31	0.00654935	inf	975.793
