time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.84239e-06	891.528
1	2.84239e-06	6.31394e-06	891.528
2	6.31394e-06	1.05539e-05	2.48107
3	1.05539e-05	1.57324e-05	64.1489
4	1.57324e-05	2.20572e-05	680.373
5	2.20572e-05	2.97819e-05	1901.2
6	2.97819e-05	3.92165e-05	2533.26
7	3.92165e-05	5.07394e-05	2315.52
8	5.07394e-05	6.48129e-05	1722.97
9	6.48129e-05	8.20016e-05	1392.4
10	8.20016e-05	0.000102995	1214.06
11	0.000102995	0.000128635	1155.34
12	0.000128635	0.000159951	1186.36
13	0.000159951	0.000198198	1325.5
14	0.000198198	0.000244912	1581.71
15	0.000244912	0.000301965	1930.44
16	0.000301965	0.000371647	2257.85
17	0.000371647	0.000456753	2508.42
18	0.000456753	0.000560698	2628.86
19	0.000560698	0.00068765	2698.83
20	0.00068765	0.000842703	2633.69
21	0.000842703	0.00103208	2473.04
22	0.00103208	0.00126337	2140.06
23	0.00126337	0.00154586	1658.61
24	0.00154586	0.00189087	1259.89
25	0.00189087	0.00231226	1095.63
26	0.00231226	0.00282692	1139.07
27	0.00282692	0.0034555	1235.81
28	0.0034555	0.00422321	1235.81
29	0.00422321	0.00516085	712.09
30	0.00516085	0.00630605	712.09
31	0.00630605	inf	712.09
