time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.67602e-06	1238.87
1	2.67602e-06	5.94438e-06	1238.87
2	5.94438e-06	9.93618e-06	12.1996
3	9.93618e-06	1.48116e-05	164.825
4	1.48116e-05	2.07661e-05	1074.09
5	2.07661e-05	2.80387e-05	2962.45
6	2.80387e-05	3.69211e-05	4486.74
7	3.69211e-05	4.77695e-05	4143.56
8	4.77695e-05	6.10193e-05	2868.08
9	6.10193e-05	7.72019e-05	1989.69
10	7.72019e-05	9.69665e-05	1559.37
11	9.69665e-05	0.000121106	1361.64
12	0.000121106	0.000150589	1281.47
13	0.000150589	0.000186597	1326.91
14	0.000186597	0.000230577	1513.69
15	0.000230577	0.000284291	1814.06
16	0.000284291	0.000349894	2159.12
17	0.000349894	0.000430019	2446.72
18	0.000430019	0.000527879	2666.01
19	0.000527879	0.000647401	2701
20	0.000647401	0.000793378	2643.39
21	0.000793378	0.000971668	2513.82
22	0.000971668	0.00118942	2239.65
23	0.00118942	0.00145538	1775.03
24	0.00145538	0.0017802	1322.02
25	0.0017802	0.00217692	1091.82
26	0.00217692	0.00266145	1147.89
27	0.00266145	0.00325324	1677.27
28	0.00325324	0.00397602	1677.27
29	0.00397602	0.00485878	179.694
30	0.00485878	0.00593694	179.694
31	0.00593694	inf	179.694
